DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
12,JUN,2014,INTERNATIONAL FLIGHTS,67,72,139
13,JUN,2014,INTERNATIONAL FLIGHTS,81,79,160
14,JUN,2014,INTERNATIONAL FLIGHTS,80,82,162
15,JUN,2014,INTERNATIONAL FLIGHTS,94,96,190
16,JUN,2014,INTERNATIONAL FLIGHTS,83,82,165
17,JUN,2014,INTERNATIONAL FLIGHTS,66,62,128
18,JUN,2014,INTERNATIONAL FLIGHTS,87,87,174
19,JUN,2014,INTERNATIONAL FLIGHTS,62,54,116
20,JUN,2014,INTERNATIONAL FLIGHTS,82,81,163
21,JUN,2014,INTERNATIONAL FLIGHTS,77,80,157
22,JUN,2014,INTERNATIONAL FLIGHTS,90,87,177
23,JUN,2014,INTERNATIONAL FLIGHTS,86,86,172
24,JUN,2014,INTERNATIONAL FLIGHTS,65,64,129
25,JUN,2014,INTERNATIONAL FLIGHTS,94,92,186
26,JUN,2014,INTERNATIONAL FLIGHTS,69,77,146
27,JUN,2014,INTERNATIONAL FLIGHTS,85,80,165
28,JUN,2014,INTERNATIONAL FLIGHTS,79,84,163
29,JUN,2014,INTERNATIONAL FLIGHTS,89,93,182
30,JUN,2014,INTERNATIONAL FLIGHTS,86,84,170
1,JUN,2014,LOCAL FLIGHTS,1,1,2
2,JUN,2014,LOCAL FLIGHTS,7,7,14
3,JUN,2014,LOCAL FLIGHTS,15,13,28
4,JUN,2014,LOCAL FLIGHTS,15,15,30
5,JUN,2014,LOCAL FLIGHTS,2,2,4
6,JUN,2014,LOCAL FLIGHTS,9,9,18
7,JUN,2014,LOCAL FLIGHTS,7,7,14
8,JUN,2014,LOCAL FLIGHTS,3,3,6
9,JUN,2014,LOCAL FLIGHTS,1,1,2
10,JUN,2014,LOCAL FLIGHTS,9,9,18
11,JUN,2014,LOCAL FLIGHTS,8,8,16
12,JUN,2014,LOCAL FLIGHTS,21,21,42
13,JUN,2014,LOCAL FLIGHTS,8,11,19
14,JUN,2014,LOCAL FLIGHTS,7,8,15
15,JUN,2014,LOCAL FLIGHTS,2,2,4
16,JUN,2014,LOCAL FLIGHTS,15,15,30
17,JUN,2014,LOCAL FLIGHTS,12,12,24
18,JUN,2014,LOCAL FLIGHTS,10,10,20
19,JUN,2014,LOCAL FLIGHTS,14,14,28
20,JUN,2014,LOCAL FLIGHTS,6,6,12
21,JUN,2014,LOCAL FLIGHTS,2,2,4
22,JUN,2014,LOCAL FLIGHTS,0,0,0
23,JUN,2014,LOCAL FLIGHTS,6,6,12
24,JUN,2014,LOCAL FLIGHTS,6,6,12
25,JUN,2014,LOCAL FLIGHTS,10,10,20
26,JUN,2014,LOCAL FLIGHTS,10,10,20
27,JUN,2014,LOCAL FLIGHTS,7,7,14
28,JUN,2014,LOCAL FLIGHTS,7,7,14
29,JUN,2014,LOCAL FLIGHTS,3,3,6
30,JUN,2014,LOCAL FLIGHTS,12,15,27
1,JUN,2014,HELICOPTER FLIGHTS,1,1,2
2,JUN,2014,HELICOPTER FLIGHTS,2,2,4
3,JUN,2014,HELICOPTER FLIGHTS,2,2,4
4,JUN,2014,HELICOPTER FLIGHTS,3,3,6
5,JUN,2014,HELICOPTER FLIGHTS,2,2,4
6,JUN,2014,HELICOPTER FLIGHTS,2,2,4
7,JUN,2014,HELICOPTER FLIGHTS,0,0,0
8,JUN,2014,HELICOPTER FLIGHTS,0,0,0
9,JUN,2014,HELICOPTER FLIGHTS,2,2,4
10,JUN,2014,HELICOPTER FLIGHTS,2,2,4
11,JUN,2014,HELICOPTER FLIGHTS,2,2,4
12,JUN,2014,HELICOPTER FLIGHTS,2,2,4
13,JUN,2014,HELICOPTER FLIGHTS,2,2,4
14,JUN,2014,HELICOPTER FLIGHTS,0,0,0
15,JUN,2014,HELICOPTER FLIGHTS,1,2,3
16,JUN,2014,HELICOPTER FLIGHTS,2,6,8
17,JUN,2014,HELICOPTER FLIGHTS,3,3,6
18,JUN,2014,HELICOPTER FLIGHTS,3,5,8
19,JUN,2014,HELICOPTER FLIGHTS,1,1,2
20,JUN,2014,HELICOPTER FLIGHTS,1,1,2
21,JUN,2014,HELICOPTER FLIGHTS,0,0,0
22,JUN,2014,HELICOPTER FLIGHTS,0,0,0
23,JUN,2014,HELICOPTER FLIGHTS,2,2,4
24,JUN,2014,HELICOPTER FLIGHTS,4,4,8
25,JUN,2014,HELICOPTER FLIGHTS,1,1,2
26,JUN,2014,HELICOPTER FLIGHTS,3,3,6
27,JUN,2014,HELICOPTER FLIGHTS,1,1,2
28,JUN,2014,HELICOPTER FLIGHTS,1,1,2
29,JUN,2014,HELICOPTER FLIGHTS,1,1,2
30,JUN,2014,HELICOPTER FLIGHTS,2,2,4
1,JUL,2014,INTERNATIONAL FLIGHTS,73,72,145
2,JUL,2014,INTERNATIONAL FLIGHTS,88,85,173
3,JUL,2014,INTERNATIONAL FLIGHTS,73,80,153
4,JUL,2014,INTERNATIONAL FLIGHTS,86,77,163
5,JUL,2014,INTERNATIONAL FLIGHTS,83,88,171
6,JUL,2014,INTERNATIONAL FLIGHTS,92,92,184
7,JUL,2014,INTERNATIONAL FLIGHTS,86,90,176
8,JUL,2014,INTERNATIONAL FLIGHTS,79,78,157
9,JUL,2014,INTERNATIONAL FLIGHTS,96,92,188
10,JUL,2014,INTERNATIONAL FLIGHTS,76,84,160
11,JUL,2014,INTERNATIONAL FLIGHTS,84,80,164
12,JUL,2014,INTERNATIONAL FLIGHTS,83,85,168
13,JUL,2014,INTERNATIONAL FLIGHTS,90,88,178
14,JUL,2014,INTERNATIONAL FLIGHTS,91,91,182
15,JUL,2014,INTERNATIONAL FLIGHTS,76,70,146
16,JUL,2014,INTERNATIONAL FLIGHTS,89,93,182
17,JUL,2014,INTERNATIONAL FLIGHTS,77,78,155
18,JUL,2014,INTERNATIONAL FLIGHTS,89,84,173
19,JUL,2014,INTERNATIONAL FLIGHTS,84,90,174
20,JUL,2014,INTERNATIONAL FLIGHTS,97,94,191
21,JUL,2014,INTERNATIONAL FLIGHTS,101,108,209
22,JUL,2014,INTERNATIONAL FLIGHTS,80,78,158
23,JUL,2014,INTERNATIONAL FLIGHTS,103,98,201
24,JUL,2014,INTERNATIONAL FLIGHTS,82,86,168
25,JUL,2014,INTERNATIONAL FLIGHTS,88,88,176
26,JUL,2014,INTERNATIONAL FLIGHTS,80,84,164
27,JUL,2014,INTERNATIONAL FLIGHTS,97,93,190
28,JUL,2014,INTERNATIONAL FLIGHTS,90,92,182
29,JUL,2014,INTERNATIONAL FLIGHTS,87,82,169
30,JUL,2014,INTERNATIONAL FLIGHTS,100,102,202
31,JUL,2014,INTERNATIONAL FLIGHTS,80,80,160
1,JUL,2014,LOCAL FLIGHTS,9,11,20
2,JUL,2014,LOCAL FLIGHTS,6,6,12
3,JUL,2014,LOCAL FLIGHTS,7,7,14
4,JUL,2014,LOCAL FLIGHTS,12,12,24
5,JUL,2014,LOCAL FLIGHTS,13,13,26
6,JUL,2014,LOCAL FLIGHTS,3,3,6
7,JUL,2014,LOCAL FLIGHTS,10,10,20
8,JUL,2014,LOCAL FLIGHTS,10,10,20
9,JUL,2014,LOCAL FLIGHTS,6,6,12
10,JUL,2014,LOCAL FLIGHTS,9,9,18
11,JUL,2014,LOCAL FLIGHTS,11,11,22
12,JUL,2014,LOCAL FLIGHTS,7,7,14
13,JUL,2014,LOCAL FLIGHTS,0,0,0
14,JUL,2014,LOCAL FLIGHTS,10,11,21
15,JUL,2014,LOCAL FLIGHTS,7,9,16
16,JUL,2014,LOCAL FLIGHTS,7,7,14
17,JUL,2014,LOCAL FLIGHTS,8,8,16
18,JUL,2014,LOCAL FLIGHTS,8,8,16
19,JUL,2014,LOCAL FLIGHTS,6,6,12
20,JUL,2014,LOCAL FLIGHTS,1,1,2
21,JUL,2014,LOCAL FLIGHTS,9,9,18
22,JUL,2014,LOCAL FLIGHTS,5,5,10
23,JUL,2014,LOCAL FLIGHTS,6,6,12
24,JUL,2014,LOCAL FLIGHTS,8,8,16
25,JUL,2014,LOCAL FLIGHTS,9,9,18
26,JUL,2014,LOCAL FLIGHTS,5,5,10
27,JUL,2014,LOCAL FLIGHTS,3,3,6
28,JUL,2014,LOCAL FLIGHTS,7,8,15
29,JUL,2014,LOCAL FLIGHTS,9,10,19
30,JUL,2014,LOCAL FLIGHTS,14,14,28
31,JUL,2014,LOCAL FLIGHTS,16,18,34
1,JUL,2014,HELICOPTER FLIGHTS,1,1,2
2,JUL,2014,HELICOPTER FLIGHTS,2,2,4
3,JUL,2014,HELICOPTER FLIGHTS,2,2,4
4,JUL,2014,HELICOPTER FLIGHTS,2,2,4
5,JUL,2014,HELICOPTER FLIGHTS,0,0,0
6,JUL,2014,HELICOPTER FLIGHTS,2,2,4
7,JUL,2014,HELICOPTER FLIGHTS,2,2,4
8,JUL,2014,HELICOPTER FLIGHTS,2,2,4
9,JUL,2014,HELICOPTER FLIGHTS,1,1,2
10,JUL,2014,HELICOPTER FLIGHTS,1,1,2
11,JUL,2014,HELICOPTER FLIGHTS,1,1,2
12,JUL,2014,HELICOPTER FLIGHTS,0,0,0
13,JUL,2014,HELICOPTER FLIGHTS,1,1,2
14,JUL,2014,HELICOPTER FLIGHTS,2,2,4
15,JUL,2014,HELICOPTER FLIGHTS,1,1,2
16,JUL,2014,HELICOPTER FLIGHTS,1,1,2
17,JUL,2014,HELICOPTER FLIGHTS,1,1,2
18,JUL,2014,HELICOPTER FLIGHTS,0,0,0
19,JUL,2014,HELICOPTER FLIGHTS,0,0,0
20,JUL,2014,HELICOPTER FLIGHTS,0,0,0
21,JUL,2014,HELICOPTER FLIGHTS,0,0,0
22,JUL,2014,HELICOPTER FLIGHTS,0,0,0
23,JUL,2014,HELICOPTER FLIGHTS,0,0,0
24,JUL,2014,HELICOPTER FLIGHTS,0,0,0
25,JUL,2014,HELICOPTER FLIGHTS,0,0,0
26,JUL,2014,HELICOPTER FLIGHTS,0,0,0
27,JUL,2014,HELICOPTER FLIGHTS,0,0,0
28,JUL,2014,HELICOPTER FLIGHTS,1,1,2
29,JUL,2014,HELICOPTER FLIGHTS,1,1,2
30,JUL,2014,HELICOPTER FLIGHTS,0,0,0
31,JUL,2014,HELICOPTER FLIGHTS,0,0,0
1,AUG,2014,INTERNATIONAL FLIGHTS,93,94,187
2,AUG,2014,INTERNATIONAL FLIGHTS,85,90,175
3,AUG,2014,INTERNATIONAL FLIGHTS,95,98,193
4,AUG,2014,INTERNATIONAL FLIGHTS,90,97,187
5,AUG,2014,INTERNATIONAL FLIGHTS,86,82,168
6,AUG,2014,INTERNATIONAL FLIGHTS,95,97,192
7,AUG,2014,INTERNATIONAL FLIGHTS,74,78,152
8,AUG,2014,INTERNATIONAL FLIGHTS,96,90,186
9,AUG,2014,INTERNATIONAL FLIGHTS,83,87,170
10,AUG,2014,INTERNATIONAL FLIGHTS,90,91,181
11,AUG,2014,INTERNATIONAL FLIGHTS,87,90,177
12,AUG,2014,INTERNATIONAL FLIGHTS,77,79,156
13,AUG,2014,INTERNATIONAL FLIGHTS,95,96,191
14,AUG,2014,INTERNATIONAL FLIGHTS,79,83,162
15,AUG,2014,INTERNATIONAL FLIGHTS,80,76,156
16,AUG,2014,INTERNATIONAL FLIGHTS,83,89,172
17,AUG,2014,INTERNATIONAL FLIGHTS,93,89,182
18,AUG,2014,INTERNATIONAL FLIGHTS,88,86,174
19,AUG,2014,INTERNATIONAL FLIGHTS,80,77,157
20,AUG,2014,INTERNATIONAL FLIGHTS,89,88,177
21,AUG,2014,INTERNATIONAL FLIGHTS,76,76,152
22,AUG,2014,INTERNATIONAL FLIGHTS,81,86,167
23,AUG,2014,INTERNATIONAL FLIGHTS,88,88,176
24,AUG,2014,INTERNATIONAL FLIGHTS,93,91,184
25,AUG,2014,INTERNATIONAL FLIGHTS,100,91,191
26,AUG,2014,INTERNATIONAL FLIGHTS,78,82,160
27,AUG,2014,INTERNATIONAL FLIGHTS,99,101,200
28,AUG,2014,INTERNATIONAL FLIGHTS,73,80,153
29,AUG,2014,INTERNATIONAL FLIGHTS,88,86,174
30,AUG,2014,INTERNATIONAL FLIGHTS,88,91,179
31,AUG,2014,INTERNATIONAL FLIGHTS,92,93,185
1,AUG,2014,LOCAL FLIGHTS,12,12,24
2,AUG,2014,LOCAL FLIGHTS,12,12,24
3,AUG,2014,LOCAL FLIGHTS,1,1,2
4,AUG,2014,LOCAL FLIGHTS,8,8,16
5,AUG,2014,LOCAL FLIGHTS,9,8,17
6,AUG,2014,LOCAL FLIGHTS,14,14,28
7,AUG,2014,LOCAL FLIGHTS,8,8,16
8,AUG,2014,LOCAL FLIGHTS,14,15,29
9,AUG,2014,LOCAL FLIGHTS,13,13,26
10,AUG,2014,LOCAL FLIGHTS,0,0,0
11,AUG,2014,LOCAL FLIGHTS,11,11,22
12,AUG,2014,LOCAL FLIGHTS,7,7,14
13,AUG,2014,LOCAL FLIGHTS,5,5,10
14,AUG,2014,LOCAL FLIGHTS,3,3,6
15,AUG,2014,LOCAL FLIGHTS,4,4,8
16,AUG,2014,LOCAL FLIGHTS,8,8,16
17,AUG,2014,LOCAL FLIGHTS,2,2,4
18,AUG,2014,LOCAL FLIGHTS,4,5,9
19,AUG,2014,LOCAL FLIGHTS,11,11,22
20,AUG,2014,LOCAL FLIGHTS,10,10,20
21,AUG,2014,LOCAL FLIGHTS,13,13,26
22,AUG,2014,LOCAL FLIGHTS,10,10,20
23,AUG,2014,LOCAL FLIGHTS,9,9,18
24,AUG,2014,LOCAL FLIGHTS,3,3,6
25,AUG,2014,LOCAL FLIGHTS,6,6,12
26,AUG,2014,LOCAL FLIGHTS,9,9,18
27,AUG,2014,LOCAL FLIGHTS,9,10,19
28,AUG,2014,LOCAL FLIGHTS,5,5,10
29,AUG,2014,LOCAL FLIGHTS,11,11,22
30,AUG,2014,LOCAL FLIGHTS,14,14,28
31,AUG,2014,LOCAL FLIGHTS,1,1,2
1,AUG,2014,HELICOPTER FLIGHTS,0,0,0
2,AUG,2014,HELICOPTER FLIGHTS,0,0,0
3,AUG,2014,HELICOPTER FLIGHTS,0,0,0
4,AUG,2014,HELICOPTER FLIGHTS,0,0,0
5,AUG,2014,HELICOPTER FLIGHTS,0,0,0
6,AUG,2014,HELICOPTER FLIGHTS,0,0,0
7,AUG,2014,HELICOPTER FLIGHTS,0,1,1
8,AUG,2014,HELICOPTER FLIGHTS,0,0,0
9,AUG,2014,HELICOPTER FLIGHTS,0,0,0
10,AUG,2014,HELICOPTER FLIGHTS,0,0,0
11,AUG,2014,HELICOPTER FLIGHTS,0,0,0
12,AUG,2014,HELICOPTER FLIGHTS,0,0,0
13,AUG,2014,HELICOPTER FLIGHTS,0,0,0
14,AUG,2014,HELICOPTER FLIGHTS,0,0,0
15,AUG,2014,HELICOPTER FLIGHTS,0,0,0
16,AUG,2014,HELICOPTER FLIGHTS,0,0,0
17,AUG,2014,HELICOPTER FLIGHTS,0,0,0
18,AUG,2014,HELICOPTER FLIGHTS,0,0,0
19,AUG,2014,HELICOPTER FLIGHTS,0,0,0
20,AUG,2014,HELICOPTER FLIGHTS,2,2,4
21,AUG,2014,HELICOPTER FLIGHTS,0,0,0
22,AUG,2014,HELICOPTER FLIGHTS,0,0,0
23,AUG,2014,HELICOPTER FLIGHTS,0,0,0
24,AUG,2014,HELICOPTER FLIGHTS,0,0,0
25,AUG,2014,HELICOPTER FLIGHTS,0,0,0
26,AUG,2014,HELICOPTER FLIGHTS,0,0,0
27,AUG,2014,HELICOPTER FLIGHTS,0,0,0
28,AUG,2014,HELICOPTER FLIGHTS,0,0,0
29,AUG,2014,HELICOPTER FLIGHTS,0,0,0
30,AUG,2014,HELICOPTER FLIGHTS,0,0,0
31,AUG,2014,HELICOPTER FLIGHTS,0,0,0
1,SEP,2014,INTERNATIONAL FLIGHTS,85,83,168
2,SEP,2014,INTERNATIONAL FLIGHTS,70,70,140
3,SEP,2014,INTERNATIONAL FLIGHTS,92,93,185
4,SEP,2014,INTERNATIONAL FLIGHTS,63,65,128
5,SEP,2014,INTERNATIONAL FLIGHTS,82,76,158
6,SEP,2014,INTERNATIONAL FLIGHTS,86,86,172
7,SEP,2014,INTERNATIONAL FLIGHTS,88,92,180
8,SEP,2014,INTERNATIONAL FLIGHTS,86,89,175
9,SEP,2014,INTERNATIONAL FLIGHTS,75,68,143
10,SEP,2014,INTERNATIONAL FLIGHTS,91,96,187
11,SEP,2014,INTERNATIONAL FLIGHTS,71,77,148
12,SEP,2014,INTERNATIONAL FLIGHTS,78,77,155
13,SEP,2014,INTERNATIONAL FLIGHTS,78,78,156
14,SEP,2014,INTERNATIONAL FLIGHTS,94,89,183
15,SEP,2014,INTERNATIONAL FLIGHTS,80,85,165
16,SEP,2014,INTERNATIONAL FLIGHTS,74,69,143
17,SEP,2014,INTERNATIONAL FLIGHTS,81,86,167
18,SEP,2014,INTERNATIONAL FLIGHTS,82,79,161
19,SEP,2014,INTERNATIONAL FLIGHTS,77,77,154
20,SEP,2014,INTERNATIONAL FLIGHTS,78,75,153
21,SEP,2014,INTERNATIONAL FLIGHTS,91,92,183
22,SEP,2014,INTERNATIONAL FLIGHTS,82,84,166
23,SEP,2014,INTERNATIONAL FLIGHTS,67,67,134
24,SEP,2014,INTERNATIONAL FLIGHTS,85,84,169
25,SEP,2014,INTERNATIONAL FLIGHTS,64,63,127
26,SEP,2014,INTERNATIONAL FLIGHTS,80,82,162
27,SEP,2014,INTERNATIONAL FLIGHTS,76,80,156
28,SEP,2014,INTERNATIONAL FLIGHTS,89,87,176
29,SEP,2014,INTERNATIONAL FLIGHTS,74,77,151
30,SEP,2014,INTERNATIONAL FLIGHTS,64,58,122
1,SEP,2014,LOCAL FLIGHTS,4,4,8
2,SEP,2014,LOCAL FLIGHTS,17,17,34
3,SEP,2014,LOCAL FLIGHTS,9,9,18
4,SEP,2014,LOCAL FLIGHTS,12,12,24
5,SEP,2014,LOCAL FLIGHTS,6,6,12
6,SEP,2014,LOCAL FLIGHTS,10,9,19
7,SEP,2014,LOCAL FLIGHTS,3,3,6
8,SEP,2014,LOCAL FLIGHTS,11,11,22
9,SEP,2014,LOCAL FLIGHTS,9,9,18
10,SEP,2014,LOCAL FLIGHTS,8,8,16
11,SEP,2014,LOCAL FLIGHTS,6,6,12
12,SEP,2014,LOCAL FLIGHTS,9,9,18
13,SEP,2014,LOCAL FLIGHTS,14,14,28
14,SEP,2014,LOCAL FLIGHTS,3,3,6
15,SEP,2014,LOCAL FLIGHTS,6,6,12
16,SEP,2014,LOCAL FLIGHTS,5,5,10
17,SEP,2014,LOCAL FLIGHTS,10,10,20
18,SEP,2014,LOCAL FLIGHTS,1,2,3
19,SEP,2014,LOCAL FLIGHTS,4,4,8
20,SEP,2014,LOCAL FLIGHTS,7,9,16
21,SEP,2014,LOCAL FLIGHTS,3,3,6
22,SEP,2014,LOCAL FLIGHTS,6,6,12
23,SEP,2014,LOCAL FLIGHTS,7,7,14
24,SEP,2014,LOCAL FLIGHTS,6,5,11
25,SEP,2014,LOCAL FLIGHTS,4,4,8
26,SEP,2014,LOCAL FLIGHTS,4,4,8
27,SEP,2014,LOCAL FLIGHTS,6,6,12
28,SEP,2014,LOCAL FLIGHTS,0,0,0
29,SEP,2014,LOCAL FLIGHTS,5,5,10
30,SEP,2014,LOCAL FLIGHTS,10,10,20
1,SEP,2014,HELICOPTER FLIGHTS,0,0,0
2,SEP,2014,HELICOPTER FLIGHTS,0,0,0
3,SEP,2014,HELICOPTER FLIGHTS,1,1,2
4,SEP,2014,HELICOPTER FLIGHTS,0,0,0
5,SEP,2014,HELICOPTER FLIGHTS,1,1,2
6,SEP,2014,HELICOPTER FLIGHTS,0,0,0
7,SEP,2014,HELICOPTER FLIGHTS,0,0,0
8,SEP,2014,HELICOPTER FLIGHTS,1,1,2
9,SEP,2014,HELICOPTER FLIGHTS,1,1,2
10,SEP,2014,HELICOPTER FLIGHTS,0,1,1
11,SEP,2014,HELICOPTER FLIGHTS,0,0,0
12,SEP,2014,HELICOPTER FLIGHTS,1,1,2
13,SEP,2014,HELICOPTER FLIGHTS,0,0,0
14,SEP,2014,HELICOPTER FLIGHTS,0,0,0
15,SEP,2014,HELICOPTER FLIGHTS,0,0,0
16,SEP,2014,HELICOPTER FLIGHTS,1,1,2
17,SEP,2014,HELICOPTER FLIGHTS,1,1,2
18,SEP,2014,HELICOPTER FLIGHTS,3,3,6
19,SEP,2014,HELICOPTER FLIGHTS,1,1,2
20,SEP,2014,HELICOPTER FLIGHTS,0,0,0
21,SEP,2014,HELICOPTER FLIGHTS,0,0,0
22,SEP,2014,HELICOPTER FLIGHTS,0,0,0
23,SEP,2014,HELICOPTER FLIGHTS,0,0,0
24,SEP,2014,HELICOPTER FLIGHTS,4,5,9
25,SEP,2014,HELICOPTER FLIGHTS,5,5,10
26,SEP,2014,HELICOPTER FLIGHTS,0,0,0
27,SEP,2014,HELICOPTER FLIGHTS,0,0,0
28,SEP,2014,HELICOPTER FLIGHTS,0,0,0
29,SEP,2014,HELICOPTER FLIGHTS,0,0,0
30,SEP,2014,HELICOPTER FLIGHTS,2,2,4
1,OCT,2014,INTERNATIONAL FLIGHTS,83,82,165
2,OCT,2014,INTERNATIONAL FLIGHTS,64,68,132
3,OCT,2014,INTERNATIONAL FLIGHTS,80,76,156
4,OCT,2014,INTERNATIONAL FLIGHTS,76,79,155
5,OCT,2014,INTERNATIONAL FLIGHTS,82,87,169
6,OCT,2014,INTERNATIONAL FLIGHTS,72,71,143
7,OCT,2014,INTERNATIONAL FLIGHTS,64,62,126
8,OCT,2014,INTERNATIONAL FLIGHTS,82,81,163
9,OCT,2014,INTERNATIONAL FLIGHTS,67,68,135
10,OCT,2014,INTERNATIONAL FLIGHTS,78,75,153
11,OCT,2014,INTERNATIONAL FLIGHTS,79,83,162
12,OCT,2014,INTERNATIONAL FLIGHTS,85,86,171
13,OCT,2014,INTERNATIONAL FLIGHTS,66,64,130
14,OCT,2014,INTERNATIONAL FLIGHTS,64,67,131
15,OCT,2014,INTERNATIONAL FLIGHTS,78,75,153
16,OCT,2014,INTERNATIONAL FLIGHTS,67,69,136
17,OCT,2014,INTERNATIONAL FLIGHTS,73,76,149
18,OCT,2014,INTERNATIONAL FLIGHTS,72,73,145
19,OCT,2014,INTERNATIONAL FLIGHTS,80,84,164
20,OCT,2014,INTERNATIONAL FLIGHTS,61,61,122
21,OCT,2014,INTERNATIONAL FLIGHTS,61,58,119
22,OCT,2014,INTERNATIONAL FLIGHTS,72,81,153
23,OCT,2014,INTERNATIONAL FLIGHTS,55,57,112
24,OCT,2014,INTERNATIONAL FLIGHTS,65,66,131
25,OCT,2014,INTERNATIONAL FLIGHTS,72,76,148
26,OCT,2014,INTERNATIONAL FLIGHTS,68,63,131
27,OCT,2014,INTERNATIONAL FLIGHTS,46,52,98
28,OCT,2014,INTERNATIONAL FLIGHTS,45,41,86
29,OCT,2014,INTERNATIONAL FLIGHTS,72,73,145
30,OCT,2014,INTERNATIONAL FLIGHTS,40,39,79
31,OCT,2014,INTERNATIONAL FLIGHTS,49,48,97
1,OCT,2014,LOCAL FLIGHTS,8,8,16
2,OCT,2014,LOCAL FLIGHTS,6,6,12
3,OCT,2014,LOCAL FLIGHTS,7,7,14
4,OCT,2014,LOCAL FLIGHTS,15,15,30
5,OCT,2014,LOCAL FLIGHTS,1,1,2
6,OCT,2014,LOCAL FLIGHTS,5,5,10
7,OCT,2014,LOCAL FLIGHTS,10,12,22
8,OCT,2014,LOCAL FLIGHTS,10,10,20
9,OCT,2014,LOCAL FLIGHTS,5,5,10
10,OCT,2014,LOCAL FLIGHTS,9,9,18
11,OCT,2014,LOCAL FLIGHTS,11,10,21
12,OCT,2014,LOCAL FLIGHTS,0,0,0
13,OCT,2014,LOCAL FLIGHTS,6,6,12
14,OCT,2014,LOCAL FLIGHTS,7,7,14
15,OCT,2014,LOCAL FLIGHTS,4,4,8
16,OCT,2014,LOCAL FLIGHTS,5,6,11
17,OCT,2014,LOCAL FLIGHTS,8,8,16
18,OCT,2014,LOCAL FLIGHTS,15,15,30
19,OCT,2014,LOCAL FLIGHTS,0,0,0
20,OCT,2014,LOCAL FLIGHTS,8,8,16
21,OCT,2014,LOCAL FLIGHTS,8,8,16
22,OCT,2014,LOCAL FLIGHTS,11,11,22
23,OCT,2014,LOCAL FLIGHTS,5,5,10
24,OCT,2014,LOCAL FLIGHTS,3,3,6
25,OCT,2014,LOCAL FLIGHTS,8,8,16
26,OCT,2014,LOCAL FLIGHTS,0,0,0
27,OCT,2014,LOCAL FLIGHTS,7,7,14
28,OCT,2014,LOCAL FLIGHTS,9,9,18
29,OCT,2014,LOCAL FLIGHTS,9,9,18
30,OCT,2014,LOCAL FLIGHTS,2,2,4
31,OCT,2014,LOCAL FLIGHTS,10,10,20
1,OCT,2014,HELICOPTER FLIGHTS,0,0,0
2,OCT,2014,HELICOPTER FLIGHTS,0,0,0
3,OCT,2014,HELICOPTER FLIGHTS,4,4,8
4,OCT,2014,HELICOPTER FLIGHTS,1,1,2
5,OCT,2014,HELICOPTER FLIGHTS,0,0,0
6,OCT,2014,HELICOPTER FLIGHTS,0,0,0
7,OCT,2014,HELICOPTER FLIGHTS,4,4,8
8,OCT,2014,HELICOPTER FLIGHTS,3,3,6
9,OCT,2014,HELICOPTER FLIGHTS,3,3,6
10,OCT,2014,HELICOPTER FLIGHTS,3,3,6
11,OCT,2014,HELICOPTER FLIGHTS,0,1,1
12,OCT,2014,HELICOPTER FLIGHTS,0,0,0
13,OCT,2014,HELICOPTER FLIGHTS,2,2,4
14,OCT,2014,HELICOPTER FLIGHTS,3,3,6
15,OCT,2014,HELICOPTER FLIGHTS,2,2,4
16,OCT,2014,HELICOPTER FLIGHTS,0,0,0
17,OCT,2014,HELICOPTER FLIGHTS,3,3,6
18,OCT,2014,HELICOPTER FLIGHTS,0,0,0
19,OCT,2014,HELICOPTER FLIGHTS,1,0,1
20,OCT,2014,HELICOPTER FLIGHTS,1,1,2
21,OCT,2014,HELICOPTER FLIGHTS,1,1,2
22,OCT,2014,HELICOPTER FLIGHTS,5,5,10
23,OCT,2014,HELICOPTER FLIGHTS,3,3,6
24,OCT,2014,HELICOPTER FLIGHTS,2,2,4
25,OCT,2014,HELICOPTER FLIGHTS,2,2,4
26,OCT,2014,HELICOPTER FLIGHTS,2,2,4
27,OCT,2014,HELICOPTER FLIGHTS,3,3,6
28,OCT,2014,HELICOPTER FLIGHTS,3,3,6
29,OCT,2014,HELICOPTER FLIGHTS,3,2,5
30,OCT,2014,HELICOPTER FLIGHTS,0,1,1
31,OCT,2014,HELICOPTER FLIGHTS,2,2,4
1,NOV,2014,INTERNATIONAL FLIGHTS,68,67,135
2,NOV,2014,INTERNATIONAL FLIGHTS,69,72,141
3,NOV,2014,INTERNATIONAL FLIGHTS,40,49,89
4,NOV,2014,INTERNATIONAL FLIGHTS,42,44,86
5,NOV,2014,INTERNATIONAL FLIGHTS,53,50,103
6,NOV,2014,INTERNATIONAL FLIGHTS,41,43,84
7,NOV,2014,INTERNATIONAL FLIGHTS,52,51,103
8,NOV,2014,INTERNATIONAL FLIGHTS,51,52,103
9,NOV,2014,INTERNATIONAL FLIGHTS,52,48,100
10,NOV,2014,INTERNATIONAL FLIGHTS,49,51,100
11,NOV,2014,INTERNATIONAL FLIGHTS,34,40,74
12,NOV,2014,INTERNATIONAL FLIGHTS,49,47,96
13,NOV,2014,INTERNATIONAL FLIGHTS,40,36,76
14,NOV,2014,INTERNATIONAL FLIGHTS,40,37,77
15,NOV,2014,INTERNATIONAL FLIGHTS,47,53,100
