DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
28,JUL,2015,INTERNATIONAL FLIGHTS,21,19,40
29,JUL,2015,INTERNATIONAL FLIGHTS,46,47,93
30,JUL,2015,INTERNATIONAL FLIGHTS,23,21,44
31,JUL,2015,INTERNATIONAL FLIGHTS,20,18,38
1,JUL,2015,LOCAL FLIGHTS,3,3,6
2,JUL,2015,LOCAL FLIGHTS,2,1,3
3,JUL,2015,LOCAL FLIGHTS,1,1,2
4,JUL,2015,LOCAL FLIGHTS,2,2,4
5,JUL,2015,LOCAL FLIGHTS,1,1,2
6,JUL,2015,LOCAL FLIGHTS,3,3,6
7,JUL,2015,LOCAL FLIGHTS,4,5,9
8,JUL,2015,LOCAL FLIGHTS,2,2,4
9,JUL,2015,LOCAL FLIGHTS,1,1,2
10,JUL,2015,LOCAL FLIGHTS,5,5,10
11,JUL,2015,LOCAL FLIGHTS,1,1,2
12,JUL,2015,LOCAL FLIGHTS,1,1,2
13,JUL,2015,LOCAL FLIGHTS,1,1,2
14,JUL,2015,LOCAL FLIGHTS,2,3,5
15,JUL,2015,LOCAL FLIGHTS,1,1,2
16,JUL,2015,LOCAL FLIGHTS,4,4,8
17,JUL,2015,LOCAL FLIGHTS,1,1,2
18,JUL,2015,LOCAL FLIGHTS,4,4,8
19,JUL,2015,LOCAL FLIGHTS,1,1,2
20,JUL,2015,LOCAL FLIGHTS,4,4,8
21,JUL,2015,LOCAL FLIGHTS,12,12,24
22,JUL,2015,LOCAL FLIGHTS,2,2,4
23,JUL,2015,LOCAL FLIGHTS,3,3,6
24,JUL,2015,LOCAL FLIGHTS,1,1,2
25,JUL,2015,LOCAL FLIGHTS,2,2,4
26,JUL,2015,LOCAL FLIGHTS,2,2,4
27,JUL,2015,LOCAL FLIGHTS,3,3,6
28,JUL,2015,LOCAL FLIGHTS,5,5,10
29,JUL,2015,LOCAL FLIGHTS,2,3,5
30,JUL,2015,LOCAL FLIGHTS,1,1,2
31,JUL,2015,LOCAL FLIGHTS,0,0,0
1,JUL,2015,HELICOPTER FLIGHTS,10,10,20
2,JUL,2015,HELICOPTER FLIGHTS,10,10,20
3,JUL,2015,HELICOPTER FLIGHTS,0,0,0
4,JUL,2015,HELICOPTER FLIGHTS,0,0,0
5,JUL,2015,HELICOPTER FLIGHTS,0,0,0
6,JUL,2015,HELICOPTER FLIGHTS,2,2,4
7,JUL,2015,HELICOPTER FLIGHTS,5,5,10
8,JUL,2015,HELICOPTER FLIGHTS,10,10,20
9,JUL,2015,HELICOPTER FLIGHTS,7,7,14
10,JUL,2015,HELICOPTER FLIGHTS,0,0,0
11,JUL,2015,HELICOPTER FLIGHTS,0,0,0
12,JUL,2015,HELICOPTER FLIGHTS,0,0,0
13,JUL,2015,HELICOPTER FLIGHTS,5,5,10
14,JUL,2015,HELICOPTER FLIGHTS,7,7,14
15,JUL,2015,HELICOPTER FLIGHTS,5,5,10
16,JUL,2015,HELICOPTER FLIGHTS,10,10,20
17,JUL,2015,HELICOPTER FLIGHTS,1,1,2
18,JUL,2015,HELICOPTER FLIGHTS,0,0,0
19,JUL,2015,HELICOPTER FLIGHTS,0,0,0
20,JUL,2015,HELICOPTER FLIGHTS,5,5,10
21,JUL,2015,HELICOPTER FLIGHTS,10,10,20
22,JUL,2015,HELICOPTER FLIGHTS,10,10,20
23,JUL,2015,HELICOPTER FLIGHTS,10,10,20
24,JUL,2015,HELICOPTER FLIGHTS,0,0,0
25,JUL,2015,HELICOPTER FLIGHTS,3,3,6
26,JUL,2015,HELICOPTER FLIGHTS,0,0,0
27,JUL,2015,HELICOPTER FLIGHTS,5,5,10
28,JUL,2015,HELICOPTER FLIGHTS,9,9,18
29,JUL,2015,HELICOPTER FLIGHTS,5,5,10
30,JUL,2015,HELICOPTER FLIGHTS,3,3,6
31,JUL,2015,HELICOPTER FLIGHTS,0,0,0
1,AUG,2015,INTERNATIONAL FLIGHTS,30,32,62
2,AUG,2015,INTERNATIONAL FLIGHTS,41,43,84
3,AUG,2015,INTERNATIONAL FLIGHTS,20,21,41
4,AUG,2015,INTERNATIONAL FLIGHTS,18,18,36
5,AUG,2015,INTERNATIONAL FLIGHTS,54,50,104
6,AUG,2015,INTERNATIONAL FLIGHTS,23,22,45
7,AUG,2015,INTERNATIONAL FLIGHTS,20,22,42
8,AUG,2015,INTERNATIONAL FLIGHTS,27,27,54
9,AUG,2015,INTERNATIONAL FLIGHTS,41,41,82
10,AUG,2015,INTERNATIONAL FLIGHTS,20,19,39
11,AUG,2015,INTERNATIONAL FLIGHTS,21,19,40
12,AUG,2015,INTERNATIONAL FLIGHTS,48,49,97
13,AUG,2015,INTERNATIONAL FLIGHTS,24,23,47
14,AUG,2015,INTERNATIONAL FLIGHTS,19,19,38
15,AUG,2015,INTERNATIONAL FLIGHTS,29,31,60
16,AUG,2015,INTERNATIONAL FLIGHTS,43,41,84
17,AUG,2015,INTERNATIONAL FLIGHTS,19,20,39
18,AUG,2015,INTERNATIONAL FLIGHTS,19,18,37
19,AUG,2015,INTERNATIONAL FLIGHTS,48,46,94
20,AUG,2015,INTERNATIONAL FLIGHTS,24,25,49
21,AUG,2015,INTERNATIONAL FLIGHTS,18,18,36
22,AUG,2015,INTERNATIONAL FLIGHTS,27,28,55
23,AUG,2015,INTERNATIONAL FLIGHTS,45,42,87
24,AUG,2015,INTERNATIONAL FLIGHTS,21,23,44
25,AUG,2015,INTERNATIONAL FLIGHTS,21,20,41
26,AUG,2015,INTERNATIONAL FLIGHTS,50,50,100
27,AUG,2015,INTERNATIONAL FLIGHTS,24,24,48
28,AUG,2015,INTERNATIONAL FLIGHTS,20,20,40
29,AUG,2015,INTERNATIONAL FLIGHTS,30,29,59
30,AUG,2015,INTERNATIONAL FLIGHTS,48,46,94
31,AUG,2015,INTERNATIONAL FLIGHTS,23,24,47
1,AUG,2015,LOCAL FLIGHTS,4,4,8
2,AUG,2015,LOCAL FLIGHTS,0,0,0
3,AUG,2015,LOCAL FLIGHTS,4,3,7
4,AUG,2015,LOCAL FLIGHTS,3,3,6
5,AUG,2015,LOCAL FLIGHTS,2,2,4
6,AUG,2015,LOCAL FLIGHTS,4,4,8
7,AUG,2015,LOCAL FLIGHTS,1,1,2
8,AUG,2015,LOCAL FLIGHTS,2,2,4
9,AUG,2015,LOCAL FLIGHTS,0,0,0
10,AUG,2015,LOCAL FLIGHTS,4,4,8
11,AUG,2015,LOCAL FLIGHTS,3,3,6
12,AUG,2015,LOCAL FLIGHTS,2,2,4
13,AUG,2015,LOCAL FLIGHTS,4,4,8
14,AUG,2015,LOCAL FLIGHTS,3,3,6
15,AUG,2015,LOCAL FLIGHTS,1,1,2
16,AUG,2015,LOCAL FLIGHTS,0,0,0
17,AUG,2015,LOCAL FLIGHTS,3,3,6
18,AUG,2015,LOCAL FLIGHTS,5,5,10
19,AUG,2015,LOCAL FLIGHTS,0,0,0
20,AUG,2015,LOCAL FLIGHTS,4,4,8
21,AUG,2015,LOCAL FLIGHTS,4,4,8
22,AUG,2015,LOCAL FLIGHTS,6,6,12
23,AUG,2015,LOCAL FLIGHTS,1,1,2
24,AUG,2015,LOCAL FLIGHTS,5,5,10
25,AUG,2015,LOCAL FLIGHTS,6,6,12
26,AUG,2015,LOCAL FLIGHTS,1,1,2
27,AUG,2015,LOCAL FLIGHTS,0,0,0
28,AUG,2015,LOCAL FLIGHTS,2,2,4
29,AUG,2015,LOCAL FLIGHTS,9,9,18
30,AUG,2015,LOCAL FLIGHTS,8,8,16
31,AUG,2015,LOCAL FLIGHTS,1,1,2
1,AUG,2015,HELICOPTER FLIGHTS,0,0,0
2,AUG,2015,HELICOPTER FLIGHTS,2,2,4
3,AUG,2015,HELICOPTER FLIGHTS,1,1,2
4,AUG,2015,HELICOPTER FLIGHTS,0,0,0
5,AUG,2015,HELICOPTER FLIGHTS,4,4,8
6,AUG,2015,HELICOPTER FLIGHTS,5,5,10
7,AUG,2015,HELICOPTER FLIGHTS,2,2,4
8,AUG,2015,HELICOPTER FLIGHTS,0,0,0
9,AUG,2015,HELICOPTER FLIGHTS,0,0,0
10,AUG,2015,HELICOPTER FLIGHTS,8,8,16
11,AUG,2015,HELICOPTER FLIGHTS,7,7,14
12,AUG,2015,HELICOPTER FLIGHTS,2,2,4
13,AUG,2015,HELICOPTER FLIGHTS,6,6,12
14,AUG,2015,HELICOPTER FLIGHTS,1,1,2
15,AUG,2015,HELICOPTER FLIGHTS,0,0,0
16,AUG,2015,HELICOPTER FLIGHTS,2,2,4
17,AUG,2015,HELICOPTER FLIGHTS,9,9,18
18,AUG,2015,HELICOPTER FLIGHTS,6,6,12
19,AUG,2015,HELICOPTER FLIGHTS,2,2,4
20,AUG,2015,HELICOPTER FLIGHTS,6,6,12
21,AUG,2015,HELICOPTER FLIGHTS,2,2,4
22,AUG,2015,HELICOPTER FLIGHTS,4,4,8
23,AUG,2015,HELICOPTER FLIGHTS,2,2,4
24,AUG,2015,HELICOPTER FLIGHTS,1,1,2
25,AUG,2015,HELICOPTER FLIGHTS,2,2,4
26,AUG,2015,HELICOPTER FLIGHTS,13,13,26
27,AUG,2015,HELICOPTER FLIGHTS,20,20,40
28,AUG,2015,HELICOPTER FLIGHTS,2,2,4
29,AUG,2015,HELICOPTER FLIGHTS,5,5,10
30,AUG,2015,HELICOPTER FLIGHTS,15,14,29
31,AUG,2015,HELICOPTER FLIGHTS,23,24,47
1,SEP,2015,INTERNATIONAL FLIGHTS,19,20,39
2,SEP,2015,INTERNATIONAL FLIGHTS,46,47,93
3,SEP,2015,INTERNATIONAL FLIGHTS,19,19,38
4,SEP,2015,INTERNATIONAL FLIGHTS,18,18,36
5,SEP,2015,INTERNATIONAL FLIGHTS,28,27,55
6,SEP,2015,INTERNATIONAL FLIGHTS,40,40,80
7,SEP,2015,INTERNATIONAL FLIGHTS,17,16,33
8,SEP,2015,INTERNATIONAL FLIGHTS,30,28,58
9,SEP,2015,INTERNATIONAL FLIGHTS,50,47,97
10,SEP,2015,INTERNATIONAL FLIGHTS,21,21,42
11,SEP,2015,INTERNATIONAL FLIGHTS,15,17,32
12,SEP,2015,INTERNATIONAL FLIGHTS,43,37,80
13,SEP,2015,INTERNATIONAL FLIGHTS,41,43,84
14,SEP,2015,INTERNATIONAL FLIGHTS,16,14,30
15,SEP,2015,INTERNATIONAL FLIGHTS,17,19,36
16,SEP,2015,INTERNATIONAL FLIGHTS,47,49,96
17,SEP,2015,INTERNATIONAL FLIGHTS,19,19,38
18,SEP,2015,INTERNATIONAL FLIGHTS,17,18,35
19,SEP,2015,INTERNATIONAL FLIGHTS,27,27,54
20,SEP,2015,INTERNATIONAL FLIGHTS,41,40,81
21,SEP,2015,INTERNATIONAL FLIGHTS,15,16,31
22,SEP,2015,INTERNATIONAL FLIGHTS,20,18,38
23,SEP,2015,INTERNATIONAL FLIGHTS,49,46,95
24,SEP,2015,INTERNATIONAL FLIGHTS,19,20,39
25,SEP,2015,INTERNATIONAL FLIGHTS,20,19,39
26,SEP,2015,INTERNATIONAL FLIGHTS,34,30,64
27,SEP,2015,INTERNATIONAL FLIGHTS,43,43,86
28,SEP,2015,INTERNATIONAL FLIGHTS,18,22,40
29,SEP,2015,INTERNATIONAL FLIGHTS,18,20,38
30,SEP,2015,INTERNATIONAL FLIGHTS,45,44,89
1,SEP,2015,LOCAL FLIGHTS,1,1,2
2,SEP,2015,LOCAL FLIGHTS,1,1,2
3,SEP,2015,LOCAL FLIGHTS,5,5,10
4,SEP,2015,LOCAL FLIGHTS,6,6,12
5,SEP,2015,LOCAL FLIGHTS,5,5,10
6,SEP,2015,LOCAL FLIGHTS,1,1,2
7,SEP,2015,LOCAL FLIGHTS,1,1,2
8,SEP,2015,LOCAL FLIGHTS,0,0,0
9,SEP,2015,LOCAL FLIGHTS,0,0,0
10,SEP,2015,LOCAL FLIGHTS,3,3,6
11,SEP,2015,LOCAL FLIGHTS,0,0,0
12,SEP,2015,LOCAL FLIGHTS,2,2,4
13,SEP,2015,LOCAL FLIGHTS,2,2,4
14,SEP,2015,LOCAL FLIGHTS,2,2,4
15,SEP,2015,LOCAL FLIGHTS,2,2,4
16,SEP,2015,LOCAL FLIGHTS,1,1,2
17,SEP,2015,LOCAL FLIGHTS,3,3,6
18,SEP,2015,LOCAL FLIGHTS,2,2,4
19,SEP,2015,LOCAL FLIGHTS,3,3,6
20,SEP,2015,LOCAL FLIGHTS,1,1,2
21,SEP,2015,LOCAL FLIGHTS,3,3,6
22,SEP,2015,LOCAL FLIGHTS,4,4,8
23,SEP,2015,LOCAL FLIGHTS,2,2,4
24,SEP,2015,LOCAL FLIGHTS,0,0,0
25,SEP,2015,LOCAL FLIGHTS,0,0,0
26,SEP,2015,LOCAL FLIGHTS,3,3,6
27,SEP,2015,LOCAL FLIGHTS,1,1,2
28,SEP,2015,LOCAL FLIGHTS,1,1,2
29,SEP,2015,LOCAL FLIGHTS,0,0,0
30,SEP,2015,LOCAL FLIGHTS,0,0,0
1,SEP,2015,HELICOPTER FLIGHTS,7,7,14
2,SEP,2015,HELICOPTER FLIGHTS,6,6,12
3,SEP,2015,HELICOPTER FLIGHTS,10,10,20
4,SEP,2015,HELICOPTER FLIGHTS,0,0,0
5,SEP,2015,HELICOPTER FLIGHTS,0,0,0
6,SEP,2015,HELICOPTER FLIGHTS,0,0,0
7,SEP,2015,HELICOPTER FLIGHTS,13,13,26
8,SEP,2015,HELICOPTER FLIGHTS,0,0,0
9,SEP,2015,HELICOPTER FLIGHTS,9,9,18
10,SEP,2015,HELICOPTER FLIGHTS,19,19,38
11,SEP,2015,HELICOPTER FLIGHTS,0,0,0
12,SEP,2015,HELICOPTER FLIGHTS,0,0,0
13,SEP,2015,HELICOPTER FLIGHTS,0,0,0
14,SEP,2015,HELICOPTER FLIGHTS,6,6,12
15,SEP,2015,HELICOPTER FLIGHTS,6,6,12
16,SEP,2015,HELICOPTER FLIGHTS,10,10,20
17,SEP,2015,HELICOPTER FLIGHTS,13,13,26
18,SEP,2015,HELICOPTER FLIGHTS,13,13,26
19,SEP,2015,HELICOPTER FLIGHTS,2,2,4
20,SEP,2015,HELICOPTER FLIGHTS,1,1,2
21,SEP,2015,HELICOPTER FLIGHTS,2,2,4
22,SEP,2015,HELICOPTER FLIGHTS,12,12,24
23,SEP,2015,HELICOPTER FLIGHTS,9,10,19
24,SEP,2015,HELICOPTER FLIGHTS,16,16,32
25,SEP,2015,HELICOPTER FLIGHTS,6,6,12
26,SEP,2015,HELICOPTER FLIGHTS,0,0,0
27,SEP,2015,HELICOPTER FLIGHTS,0,0,0
28,SEP,2015,HELICOPTER FLIGHTS,7,7,14
29,SEP,2015,HELICOPTER FLIGHTS,16,16,32
30,SEP,2015,HELICOPTER FLIGHTS,12,12,24
1,OCT,2015,INTERNATIONAL FLIGHTS,24,20,44
2,OCT,2015,INTERNATIONAL FLIGHTS,16,17,33
3,OCT,2015,INTERNATIONAL FLIGHTS,27,28,55
4,OCT,2015,INTERNATIONAL FLIGHTS,41,41,82
5,OCT,2015,INTERNATIONAL FLIGHTS,18,19,37
6,OCT,2015,INTERNATIONAL FLIGHTS,16,16,32
7,OCT,2015,INTERNATIONAL FLIGHTS,50,48,98
8,OCT,2015,INTERNATIONAL FLIGHTS,18,20,38
9,OCT,2015,INTERNATIONAL FLIGHTS,14,14,28
10,OCT,2015,INTERNATIONAL FLIGHTS,31,30,61
11,OCT,2015,INTERNATIONAL FLIGHTS,41,42,83
12,OCT,2015,INTERNATIONAL FLIGHTS,13,14,27
13,OCT,2015,INTERNATIONAL FLIGHTS,18,17,35
14,OCT,2015,INTERNATIONAL FLIGHTS,48,47,95
15,OCT,2015,INTERNATIONAL FLIGHTS,20,18,38
16,OCT,2015,INTERNATIONAL FLIGHTS,14,16,30
17,OCT,2015,INTERNATIONAL FLIGHTS,29,31,60
18,OCT,2015,INTERNATIONAL FLIGHTS,39,40,79
19,OCT,2015,INTERNATIONAL FLIGHTS,17,15,32
20,OCT,2015,INTERNATIONAL FLIGHTS,20,20,40
21,OCT,2015,INTERNATIONAL FLIGHTS,47,50,97
22,OCT,2015,INTERNATIONAL FLIGHTS,21,18,39
23,OCT,2015,INTERNATIONAL FLIGHTS,13,15,28
24,OCT,2015,INTERNATIONAL FLIGHTS,32,29,61
25,OCT,2015,INTERNATIONAL FLIGHTS,37,38,75
26,OCT,2015,INTERNATIONAL FLIGHTS,13,13,26
27,OCT,2015,INTERNATIONAL FLIGHTS,18,19,37
28,OCT,2015,INTERNATIONAL FLIGHTS,41,41,82
29,OCT,2015,INTERNATIONAL FLIGHTS,21,17,38
30,OCT,2015,INTERNATIONAL FLIGHTS,12,14,26
31,OCT,2015,INTERNATIONAL FLIGHTS,25,25,50
1,OCT,2015,LOCAL FLIGHTS,5,5,10
2,OCT,2015,LOCAL FLIGHTS,3,3,6
3,OCT,2015,LOCAL FLIGHTS,2,2,4
4,OCT,2015,LOCAL FLIGHTS,1,1,2
5,OCT,2015,LOCAL FLIGHTS,1,1,2
6,OCT,2015,LOCAL FLIGHTS,0,0,0
7,OCT,2015,LOCAL FLIGHTS,3,3,6
8,OCT,2015,LOCAL FLIGHTS,2,3,5
9,OCT,2015,LOCAL FLIGHTS,0,0,0
10,OCT,2015,LOCAL FLIGHTS,3,3,6
11,OCT,2015,LOCAL FLIGHTS,1,1,2
12,OCT,2015,LOCAL FLIGHTS,1,1,2
13,OCT,2015,LOCAL FLIGHTS,1,1,2
14,OCT,2015,LOCAL FLIGHTS,0,0,0
15,OCT,2015,LOCAL FLIGHTS,0,0,0
16,OCT,2015,LOCAL FLIGHTS,3,3,6
17,OCT,2015,LOCAL FLIGHTS,3,3,6
18,OCT,2015,LOCAL FLIGHTS,1,1,2
19,OCT,2015,LOCAL FLIGHTS,5,5,10
20,OCT,2015,LOCAL FLIGHTS,0,0,0
21,OCT,2015,LOCAL FLIGHTS,1,1,2
22,OCT,2015,LOCAL FLIGHTS,0,0,0
23,OCT,2015,LOCAL FLIGHTS,2,2,4
24,OCT,2015,LOCAL FLIGHTS,3,3,6
25,OCT,2015,LOCAL FLIGHTS,0,0,0
26,OCT,2015,LOCAL FLIGHTS,2,2,4
27,OCT,2015,LOCAL FLIGHTS,0,0,0
28,OCT,2015,LOCAL FLIGHTS,0,0,0
29,OCT,2015,LOCAL FLIGHTS,1,1,2
30,OCT,2015,LOCAL FLIGHTS,1,1,2
31,OCT,2015,LOCAL FLIGHTS,5,5,10
1,OCT,2015,HELICOPTER FLIGHTS,7,7,14
2,OCT,2015,HELICOPTER FLIGHTS,1,1,2
3,OCT,2015,HELICOPTER FLIGHTS,2,2,4
4,OCT,2015,HELICOPTER FLIGHTS,0,0,0
5,OCT,2015,HELICOPTER FLIGHTS,1,1,2
6,OCT,2015,HELICOPTER FLIGHTS,11,11,22
7,OCT,2015,HELICOPTER FLIGHTS,4,4,8
8,OCT,2015,HELICOPTER FLIGHTS,8,8,16
9,OCT,2015,HELICOPTER FLIGHTS,6,6,12
10,OCT,2015,HELICOPTER FLIGHTS,1,1,2
11,OCT,2015,HELICOPTER FLIGHTS,0,0,0
12,OCT,2015,HELICOPTER FLIGHTS,4,4,8
13,OCT,2015,HELICOPTER FLIGHTS,4,4,8
14,OCT,2015,HELICOPTER FLIGHTS,6,6,12
15,OCT,2015,HELICOPTER FLIGHTS,9,9,18
16,OCT,2015,HELICOPTER FLIGHTS,0,0,0
17,OCT,2015,HELICOPTER FLIGHTS,0,0,0
18,OCT,2015,HELICOPTER FLIGHTS,0,0,0
19,OCT,2015,HELICOPTER FLIGHTS,8,8,16
20,OCT,2015,HELICOPTER FLIGHTS,11,11,22
21,OCT,2015,HELICOPTER FLIGHTS,4,4,8
22,OCT,2015,HELICOPTER FLIGHTS,1,1,2
23,OCT,2015,HELICOPTER FLIGHTS,0,0,0
24,OCT,2015,HELICOPTER FLIGHTS,0,0,0
25,OCT,2015,HELICOPTER FLIGHTS,0,0,0
26,OCT,2015,HELICOPTER FLIGHTS,0,0,0
27,OCT,2015,HELICOPTER FLIGHTS,7,7,14
28,OCT,2015,HELICOPTER FLIGHTS,0,0,0
29,OCT,2015,HELICOPTER FLIGHTS,13,13,26
30,OCT,2015,HELICOPTER FLIGHTS,1,1,2
31,OCT,2015,HELICOPTER FLIGHTS,1,1,2
1,NOV,2015,INTERNATIONAL FLIGHTS,36,35,71
2,NOV,2015,INTERNATIONAL FLIGHTS,15,16,31
3,NOV,2015,INTERNATIONAL FLIGHTS,15,13,28
4,NOV,2015,INTERNATIONAL FLIGHTS,32,32,64
5,NOV,2015,INTERNATIONAL FLIGHTS,16,20,36
6,NOV,2015,INTERNATIONAL FLIGHTS,15,10,25
7,NOV,2015,INTERNATIONAL FLIGHTS,17,21,38
8,NOV,2015,INTERNATIONAL FLIGHTS,20,18,38
9,NOV,2015,INTERNATIONAL FLIGHTS,10,10,20
10,NOV,2015,INTERNATIONAL FLIGHTS,9,7,16
11,NOV,2015,INTERNATIONAL FLIGHTS,33,32,65
12,NOV,2015,INTERNATIONAL FLIGHTS,12,12,24
13,NOV,2015,INTERNATIONAL FLIGHTS,9,9,18
14,NOV,2015,INTERNATIONAL FLIGHTS,17,18,35
15,NOV,2015,INTERNATIONAL FLIGHTS,18,16,34
16,NOV,2015,INTERNATIONAL FLIGHTS,10,8,18
17,NOV,2015,INTERNATIONAL FLIGHTS,13,10,23
18,NOV,2015,INTERNATIONAL FLIGHTS,29,34,63
19,NOV,2015,INTERNATIONAL FLIGHTS,16,13,29
20,NOV,2015,INTERNATIONAL FLIGHTS,9,8,17
21,NOV,2015,INTERNATIONAL FLIGHTS,15,19,34
22,NOV,2015,INTERNATIONAL FLIGHTS,15,15,30
23,NOV,2015,INTERNATIONAL FLIGHTS,9,10,19
24,NOV,2015,INTERNATIONAL FLIGHTS,8,7,15
25,NOV,2015,INTERNATIONAL FLIGHTS,28,27,55
26,NOV,2015,INTERNATIONAL FLIGHTS,8,8,16
27,NOV,2015,INTERNATIONAL FLIGHTS,10,11,21
28,NOV,2015,INTERNATIONAL FLIGHTS,15,16,31
29,NOV,2015,INTERNATIONAL FLIGHTS,10,10,20
30,NOV,2015,INTERNATIONAL FLIGHTS,10,9,19
1,NOV,2015,LOCAL FLIGHTS,0,0,0
2,NOV,2015,LOCAL FLIGHTS,4,4,8
3,NOV,2015,LOCAL FLIGHTS,0,0,0
4,NOV,2015,LOCAL FLIGHTS,1,1,2
5,NOV,2015,LOCAL FLIGHTS,1,1,2
6,NOV,2015,LOCAL FLIGHTS,2,2,4
7,NOV,2015,LOCAL FLIGHTS,4,4,8
8,NOV,2015,LOCAL FLIGHTS,1,1,2
9,NOV,2015,LOCAL FLIGHTS,3,3,6
10,NOV,2015,LOCAL FLIGHTS,1,2,3
11,NOV,2015,LOCAL FLIGHTS,4,4,8
12,NOV,2015,LOCAL FLIGHTS,3,3,6
13,NOV,2015,LOCAL FLIGHTS,0,0,0
14,NOV,2015,LOCAL FLIGHTS,3,3,6
15,NOV,2015,LOCAL FLIGHTS,0,0,0
16,NOV,2015,LOCAL FLIGHTS,2,2,4
17,NOV,2015,LOCAL FLIGHTS,0,0,0
18,NOV,2015,LOCAL FLIGHTS,4,4,8
19,NOV,2015,LOCAL FLIGHTS,2,2,4
20,NOV,2015,LOCAL FLIGHTS,5,8,13
21,NOV,2015,LOCAL FLIGHTS,3,3,6
22,NOV,2015,LOCAL FLIGHTS,1,1,2
23,NOV,2015,LOCAL FLIGHTS,1,1,2
24,NOV,2015,LOCAL FLIGHTS,0,0,0
25,NOV,2015,LOCAL FLIGHTS,1,1,2
26,NOV,2015,LOCAL FLIGHTS,1,1,2
27,NOV,2015,LOCAL FLIGHTS,2,2,4
28,NOV,2015,LOCAL FLIGHTS,2,2,4
29,NOV,2015,LOCAL FLIGHTS,0,0,0
30,NOV,2015,LOCAL FLIGHTS,3,3,6
1,NOV,2015,HELICOPTER FLIGHTS,0,0,0
2,NOV,2015,HELICOPTER FLIGHTS,8,8,16
3,NOV,2015,HELICOPTER FLIGHTS,13,11,24
4,NOV,2015,HELICOPTER FLIGHTS,1,3,4
5,NOV,2015,HELICOPTER FLIGHTS,3,3,6
6,NOV,2015,HELICOPTER FLIGHTS,8,6,14
7,NOV,2015,HELICOPTER FLIGHTS,0,0,0
8,NOV,2015,HELICOPTER FLIGHTS,0,0,0
9,NOV,2015,HELICOPTER FLIGHTS,6,6,12
10,NOV,2015,HELICOPTER FLIGHTS,6,6,12
11,NOV,2015,HELICOPTER FLIGHTS,9,9,18
12,NOV,2015,HELICOPTER FLIGHTS,15,14,29
13,NOV,2015,HELICOPTER FLIGHTS,0,1,1
14,NOV,2015,HELICOPTER FLIGHTS,0,0,0
15,NOV,2015,HELICOPTER FLIGHTS,0,0,0
16,NOV,2015,HELICOPTER FLIGHTS,0,0,0
17,NOV,2015,HELICOPTER FLIGHTS,6,6,12
18,NOV,2015,HELICOPTER FLIGHTS,3,3,6
19,NOV,2015,HELICOPTER FLIGHTS,10,10,20
20,NOV,2015,HELICOPTER FLIGHTS,5,7,12
21,NOV,2015,HELICOPTER FLIGHTS,0,0,0
22,NOV,2015,HELICOPTER FLIGHTS,0,0,0
23,NOV,2015,HELICOPTER FLIGHTS,2,2,4
24,NOV,2015,HELICOPTER FLIGHTS,7,7,14
25,NOV,2015,HELICOPTER FLIGHTS,12,12,24
26,NOV,2015,HELICOPTER FLIGHTS,11,11,22
27,NOV,2015,HELICOPTER FLIGHTS,3,3,6
28,NOV,2015,HELICOPTER FLIGHTS,0,0,0
29,NOV,2015,HELICOPTER FLIGHTS,0,0,0
30,NOV,2015,HELICOPTER FLIGHTS,2,2,4
1,DEC,2015,INTERNATIONAL FLIGHTS,7,7,14
2,DEC,2015,INTERNATIONAL FLIGHTS,19,17,36
3,DEC,2015,INTERNATIONAL FLIGHTS,9,8,17
4,DEC,2015,INTERNATIONAL FLIGHTS,13,10,23
5,DEC,2015,INTERNATIONAL FLIGHTS,11,16,27
6,DEC,2015,INTERNATIONAL FLIGHTS,13,12,25
7,DEC,2015,INTERNATIONAL FLIGHTS,8,8,16
8,DEC,2015,INTERNATIONAL FLIGHTS,7,5,12
9,DEC,2015,INTERNATIONAL FLIGHTS,19,16,35
10,DEC,2015,INTERNATIONAL FLIGHTS,10,10,20
11,DEC,2015,INTERNATIONAL FLIGHTS,7,6,13
12,DEC,2015,INTERNATIONAL FLIGHTS,13,11,24
13,DEC,2015,INTERNATIONAL FLIGHTS,12,13,25
14,DEC,2015,INTERNATIONAL FLIGHTS,7,9,16
15,DEC,2015,INTERNATIONAL FLIGHTS,7,7,14
16,DEC,2015,INTERNATIONAL FLIGHTS,18,18,36
17,DEC,2015,INTERNATIONAL FLIGHTS,9,7,16
18,DEC,2015,INTERNATIONAL FLIGHTS,10,12,22
19,DEC,2015,INTERNATIONAL FLIGHTS,15,16,31
20,DEC,2015,INTERNATIONAL FLIGHTS,13,13,26
21,DEC,2015,INTERNATIONAL FLIGHTS,10,10,20
22,DEC,2015,INTERNATIONAL FLIGHTS,11,9,20
23,DEC,2015,INTERNATIONAL FLIGHTS,17,17,34
24,DEC,2015,INTERNATIONAL FLIGHTS,8,9,17
25,DEC,2015,INTERNATIONAL FLIGHTS,1,0,1
26,DEC,2015,INTERNATIONAL FLIGHTS,11,14,25
27,DEC,2015,INTERNATIONAL FLIGHTS,15,16,31
28,DEC,2015,INTERNATIONAL FLIGHTS,10,10,20
29,DEC,2015,INTERNATIONAL FLIGHTS,7,7,14
30,DEC,2015,INTERNATIONAL FLIGHTS,17,16,33
31,DEC,2015,INTERNATIONAL FLIGHTS,5,5,10
1,DEC,2015,LOCAL FLIGHTS,3,3,6
