DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
18,JAN,2013,HELICOPTER FLIGHTS,3,3,6
19,JAN,2013,HELICOPTER FLIGHTS,2,2,4
20,JAN,2013,HELICOPTER FLIGHTS,1,1,2
21,JAN,2013,HELICOPTER FLIGHTS,2,2,4
22,JAN,2013,HELICOPTER FLIGHTS,2,2,4
23,JAN,2013,HELICOPTER FLIGHTS,2,2,4
24,JAN,2013,HELICOPTER FLIGHTS,2,2,4
25,JAN,2013,HELICOPTER FLIGHTS,2,2,4
26,JAN,2013,HELICOPTER FLIGHTS,1,1,2
27,JAN,2013,HELICOPTER FLIGHTS,1,1,2
28,JAN,2013,HELICOPTER FLIGHTS,2,2,4
29,JAN,2013,HELICOPTER FLIGHTS,4,4,8
30,JAN,2013,HELICOPTER FLIGHTS,1,1,2
31,JAN,2013,HELICOPTER FLIGHTS,0,0,0
1,FEB,2013,INTERNATIONAL FLIGHTS,35,32,67
2,FEB,2013,INTERNATIONAL FLIGHTS,36,39,75
3,FEB,2013,INTERNATIONAL FLIGHTS,41,41,82
4,FEB,2013,INTERNATIONAL FLIGHTS,36,34,70
5,FEB,2013,INTERNATIONAL FLIGHTS,22,24,46
6,FEB,2013,INTERNATIONAL FLIGHTS,44,42,86
7,FEB,2013,INTERNATIONAL FLIGHTS,32,32,64
8,FEB,2013,INTERNATIONAL FLIGHTS,36,33,69
9,FEB,2013,INTERNATIONAL FLIGHTS,34,39,73
10,FEB,2013,INTERNATIONAL FLIGHTS,35,36,71
11,FEB,2013,INTERNATIONAL FLIGHTS,37,36,73
12,FEB,2013,INTERNATIONAL FLIGHTS,29,29,58
13,FEB,2013,INTERNATIONAL FLIGHTS,37,43,80
14,FEB,2013,INTERNATIONAL FLIGHTS,30,28,58
15,FEB,2013,INTERNATIONAL FLIGHTS,32,33,65
16,FEB,2013,INTERNATIONAL FLIGHTS,41,38,79
17,FEB,2013,INTERNATIONAL FLIGHTS,37,33,70
18,FEB,2013,INTERNATIONAL FLIGHTS,39,40,79
19,FEB,2013,INTERNATIONAL FLIGHTS,23,24,47
20,FEB,2013,INTERNATIONAL FLIGHTS,45,42,87
21,FEB,2013,INTERNATIONAL FLIGHTS,25,29,54
22,FEB,2013,INTERNATIONAL FLIGHTS,32,33,65
23,FEB,2013,INTERNATIONAL FLIGHTS,34,36,70
24,FEB,2013,INTERNATIONAL FLIGHTS,40,38,78
25,FEB,2013,INTERNATIONAL FLIGHTS,37,36,73
26,FEB,2013,INTERNATIONAL FLIGHTS,17,29,46
27,FEB,2013,INTERNATIONAL FLIGHTS,45,51,96
28,FEB,2013,INTERNATIONAL FLIGHTS,27,25,52
1,FEB,2013,LOCAL FLIGHTS,5,5,10
2,FEB,2013,LOCAL FLIGHTS,11,11,22
3,FEB,2013,LOCAL FLIGHTS,3,3,6
4,FEB,2013,LOCAL FLIGHTS,4,4,8
5,FEB,2013,LOCAL FLIGHTS,9,9,18
6,FEB,2013,LOCAL FLIGHTS,2,2,4
7,FEB,2013,LOCAL FLIGHTS,11,11,22
8,FEB,2013,LOCAL FLIGHTS,7,7,14
9,FEB,2013,LOCAL FLIGHTS,10,10,20
10,FEB,2013,LOCAL FLIGHTS,2,2,4
11,FEB,2013,LOCAL FLIGHTS,1,0,1
12,FEB,2013,LOCAL FLIGHTS,4,4,8
13,FEB,2013,LOCAL FLIGHTS,8,8,16
14,FEB,2013,LOCAL FLIGHTS,14,14,28
15,FEB,2013,LOCAL FLIGHTS,5,5,10
16,FEB,2013,LOCAL FLIGHTS,9,9,18
17,FEB,2013,LOCAL FLIGHTS,2,2,4
18,FEB,2013,LOCAL FLIGHTS,6,6,12
19,FEB,2013,LOCAL FLIGHTS,9,9,18
20,FEB,2013,LOCAL FLIGHTS,4,5,9
21,FEB,2013,LOCAL FLIGHTS,11,11,22
22,FEB,2013,LOCAL FLIGHTS,10,10,20
23,FEB,2013,LOCAL FLIGHTS,0,0,0
24,FEB,2013,LOCAL FLIGHTS,1,1,2
25,FEB,2013,LOCAL FLIGHTS,4,4,8
26,FEB,2013,LOCAL FLIGHTS,14,14,28
27,FEB,2013,LOCAL FLIGHTS,14,14,28
28,FEB,2013,LOCAL FLIGHTS,10,10,20
1,FEB,2013,HELICOPTER FLIGHTS,0,0,0
2,FEB,2013,HELICOPTER FLIGHTS,0,0,0
3,FEB,2013,HELICOPTER FLIGHTS,1,1,2
4,FEB,2013,HELICOPTER FLIGHTS,2,2,4
5,FEB,2013,HELICOPTER FLIGHTS,1,1,2
6,FEB,2013,HELICOPTER FLIGHTS,0,0,0
7,FEB,2013,HELICOPTER FLIGHTS,4,4,8
8,FEB,2013,HELICOPTER FLIGHTS,2,2,4
9,FEB,2013,HELICOPTER FLIGHTS,0,0,0
10,FEB,2013,HELICOPTER FLIGHTS,0,0,0
11,FEB,2013,HELICOPTER FLIGHTS,1,1,2
12,FEB,2013,HELICOPTER FLIGHTS,2,2,4
13,FEB,2013,HELICOPTER FLIGHTS,2,2,4
14,FEB,2013,HELICOPTER FLIGHTS,2,2,4
15,FEB,2013,HELICOPTER FLIGHTS,2,2,4
16,FEB,2013,HELICOPTER FLIGHTS,2,2,4
17,FEB,2013,HELICOPTER FLIGHTS,2,2,4
18,FEB,2013,HELICOPTER FLIGHTS,1,1,2
19,FEB,2013,HELICOPTER FLIGHTS,4,4,8
20,FEB,2013,HELICOPTER FLIGHTS,2,2,4
21,FEB,2013,HELICOPTER FLIGHTS,2,2,4
22,FEB,2013,HELICOPTER FLIGHTS,0,0,0
23,FEB,2013,HELICOPTER FLIGHTS,1,1,2
24,FEB,2013,HELICOPTER FLIGHTS,0,0,0
25,FEB,2013,HELICOPTER FLIGHTS,2,2,4
26,FEB,2013,HELICOPTER FLIGHTS,2,2,4
27,FEB,2013,HELICOPTER FLIGHTS,1,1,2
28,FEB,2013,HELICOPTER FLIGHTS,2,2,4
1,MAR,2013,INTERNATIONAL FLIGHTS,38,40,78
2,MAR,2013,INTERNATIONAL FLIGHTS,36,38,74
3,MAR,2013,INTERNATIONAL FLIGHTS,37,34,71
4,MAR,2013,INTERNATIONAL FLIGHTS,41,44,85
5,MAR,2013,INTERNATIONAL FLIGHTS,25,23,48
6,MAR,2013,INTERNATIONAL FLIGHTS,46,44,90
7,MAR,2013,INTERNATIONAL FLIGHTS,35,35,70
8,MAR,2013,INTERNATIONAL FLIGHTS,37,38,75
9,MAR,2013,INTERNATIONAL FLIGHTS,38,42,80
10,MAR,2013,INTERNATIONAL FLIGHTS,34,39,73
11,MAR,2013,INTERNATIONAL FLIGHTS,45,42,87
12,MAR,2013,INTERNATIONAL FLIGHTS,25,27,52
13,MAR,2013,INTERNATIONAL FLIGHTS,45,47,92
14,MAR,2013,INTERNATIONAL FLIGHTS,39,37,76
15,MAR,2013,INTERNATIONAL FLIGHTS,42,40,82
16,MAR,2013,INTERNATIONAL FLIGHTS,40,41,81
17,MAR,2013,INTERNATIONAL FLIGHTS,39,43,82
18,MAR,2013,INTERNATIONAL FLIGHTS,46,44,90
19,MAR,2013,INTERNATIONAL FLIGHTS,40,36,76
20,MAR,2013,INTERNATIONAL FLIGHTS,51,50,101
21,MAR,2013,INTERNATIONAL FLIGHTS,43,41,84
22,MAR,2013,INTERNATIONAL FLIGHTS,46,47,93
23,MAR,2013,INTERNATIONAL FLIGHTS,46,47,93
24,MAR,2013,INTERNATIONAL FLIGHTS,40,43,83
25,MAR,2013,INTERNATIONAL FLIGHTS,47,56,103
26,MAR,2013,INTERNATIONAL FLIGHTS,37,42,79
27,MAR,2013,INTERNATIONAL FLIGHTS,57,65,122
28,MAR,2013,INTERNATIONAL FLIGHTS,45,44,89
29,MAR,2013,INTERNATIONAL FLIGHTS,46,56,102
30,MAR,2013,INTERNATIONAL FLIGHTS,44,47,91
31,MAR,2013,INTERNATIONAL FLIGHTS,50,59,109
1,MAR,2013,LOCAL FLIGHTS,8,7,15
2,MAR,2013,LOCAL FLIGHTS,11,11,22
3,MAR,2013,LOCAL FLIGHTS,1,1,2
4,MAR,2013,LOCAL FLIGHTS,8,8,16
5,MAR,2013,LOCAL FLIGHTS,9,9,18
6,MAR,2013,LOCAL FLIGHTS,7,7,14
7,MAR,2013,LOCAL FLIGHTS,23,14,37
8,MAR,2013,LOCAL FLIGHTS,16,11,27
9,MAR,2013,LOCAL FLIGHTS,3,6,9
10,MAR,2013,LOCAL FLIGHTS,4,2,6
11,MAR,2013,LOCAL FLIGHTS,10,4,14
12,MAR,2013,LOCAL FLIGHTS,7,10,17
13,MAR,2013,LOCAL FLIGHTS,0,7,7
14,MAR,2013,LOCAL FLIGHTS,20,20,40
15,MAR,2013,LOCAL FLIGHTS,10,7,17
16,MAR,2013,LOCAL FLIGHTS,4,4,8
17,MAR,2013,LOCAL FLIGHTS,1,4,5
18,MAR,2013,LOCAL FLIGHTS,0,1,1
19,MAR,2013,LOCAL FLIGHTS,15,11,26
20,MAR,2013,LOCAL FLIGHTS,11,13,24
21,MAR,2013,LOCAL FLIGHTS,7,9,16
22,MAR,2013,LOCAL FLIGHTS,4,2,6
23,MAR,2013,LOCAL FLIGHTS,7,7,14
24,MAR,2013,LOCAL FLIGHTS,3,7,10
25,MAR,2013,LOCAL FLIGHTS,7,7,14
26,MAR,2013,LOCAL FLIGHTS,16,8,24
27,MAR,2013,LOCAL FLIGHTS,14,8,22
28,MAR,2013,LOCAL FLIGHTS,4,15,19
29,MAR,2013,LOCAL FLIGHTS,4,7,11
30,MAR,2013,LOCAL FLIGHTS,13,13,26
31,MAR,2013,LOCAL FLIGHTS,5,5,10
1,MAR,2013,HELICOPTER FLIGHTS,2,2,4
2,MAR,2013,HELICOPTER FLIGHTS,3,3,6
3,MAR,2013,HELICOPTER FLIGHTS,0,0,0
4,MAR,2013,HELICOPTER FLIGHTS,1,1,2
5,MAR,2013,HELICOPTER FLIGHTS,2,2,4
6,MAR,2013,HELICOPTER FLIGHTS,5,5,10
7,MAR,2013,HELICOPTER FLIGHTS,3,3,6
8,MAR,2013,HELICOPTER FLIGHTS,2,2,4
9,MAR,2013,HELICOPTER FLIGHTS,2,2,4
10,MAR,2013,HELICOPTER FLIGHTS,1,1,2
11,MAR,2013,HELICOPTER FLIGHTS,3,3,6
12,MAR,2013,HELICOPTER FLIGHTS,3,3,6
13,MAR,2013,HELICOPTER FLIGHTS,3,3,6
14,MAR,2013,HELICOPTER FLIGHTS,2,2,4
15,MAR,2013,HELICOPTER FLIGHTS,2,2,4
16,MAR,2013,HELICOPTER FLIGHTS,1,1,2
17,MAR,2013,HELICOPTER FLIGHTS,0,0,0
18,MAR,2013,HELICOPTER FLIGHTS,1,1,2
19,MAR,2013,HELICOPTER FLIGHTS,4,4,8
20,MAR,2013,HELICOPTER FLIGHTS,2,2,4
21,MAR,2013,HELICOPTER FLIGHTS,2,2,4
22,MAR,2013,HELICOPTER FLIGHTS,3,3,6
23,MAR,2013,HELICOPTER FLIGHTS,2,2,4
24,MAR,2013,HELICOPTER FLIGHTS,2,2,4
25,MAR,2013,HELICOPTER FLIGHTS,1,1,2
26,MAR,2013,HELICOPTER FLIGHTS,2,2,4
27,MAR,2013,HELICOPTER FLIGHTS,3,3,6
28,MAR,2013,HELICOPTER FLIGHTS,0,0,0
29,MAR,2013,HELICOPTER FLIGHTS,2,2,4
30,MAR,2013,HELICOPTER FLIGHTS,2,2,4
31,MAR,2013,HELICOPTER FLIGHTS,1,1,2
1,APR,2013,INTERNATIONAL FLIGHTS,56,55,111
2,APR,2013,INTERNATIONAL FLIGHTS,41,38,79
3,APR,2013,INTERNATIONAL FLIGHTS,53,55,108
4,APR,2013,INTERNATIONAL FLIGHTS,50,51,101
5,APR,2013,INTERNATIONAL FLIGHTS,49,48,97
6,APR,2013,INTERNATIONAL FLIGHTS,46,49,95
7,APR,2013,INTERNATIONAL FLIGHTS,50,51,101
8,APR,2013,INTERNATIONAL FLIGHTS,49,50,99
9,APR,2013,INTERNATIONAL FLIGHTS,32,33,65
10,APR,2013,INTERNATIONAL FLIGHTS,49,49,98
11,APR,2013,INTERNATIONAL FLIGHTS,48,47,95
12,APR,2013,INTERNATIONAL FLIGHTS,50,55,105
13,APR,2013,INTERNATIONAL FLIGHTS,45,48,93
14,APR,2013,INTERNATIONAL FLIGHTS,56,55,111
15,APR,2013,INTERNATIONAL FLIGHTS,51,53,104
16,APR,2013,INTERNATIONAL FLIGHTS,36,35,71
17,APR,2013,INTERNATIONAL FLIGHTS,54,55,109
18,APR,2013,INTERNATIONAL FLIGHTS,53,56,109
19,APR,2013,INTERNATIONAL FLIGHTS,57,60,117
20,APR,2013,INTERNATIONAL FLIGHTS,47,46,93
21,APR,2013,INTERNATIONAL FLIGHTS,64,58,122
22,APR,2013,INTERNATIONAL FLIGHTS,60,58,118
23,APR,2013,INTERNATIONAL FLIGHTS,39,44,83
24,APR,2013,INTERNATIONAL FLIGHTS,55,55,110
25,APR,2013,INTERNATIONAL FLIGHTS,53,49,102
26,APR,2013,INTERNATIONAL FLIGHTS,67,69,136
27,APR,2013,INTERNATIONAL FLIGHTS,56,58,114
28,APR,2013,INTERNATIONAL FLIGHTS,71,69,140
29,APR,2013,INTERNATIONAL FLIGHTS,70,70,140
30,APR,2013,INTERNATIONAL FLIGHTS,53,51,104
1,APR,2013,LOCAL FLIGHTS,8,8,16
2,APR,2013,LOCAL FLIGHTS,4,3,7
3,APR,2013,LOCAL FLIGHTS,14,14,28
4,APR,2013,LOCAL FLIGHTS,3,3,6
5,APR,2013,LOCAL FLIGHTS,9,9,18
6,APR,2013,LOCAL FLIGHTS,13,14,27
7,APR,2013,LOCAL FLIGHTS,3,3,6
8,APR,2013,LOCAL FLIGHTS,4,4,8
9,APR,2013,LOCAL FLIGHTS,8,8,16
10,APR,2013,LOCAL FLIGHTS,10,11,21
11,APR,2013,LOCAL FLIGHTS,3,3,6
12,APR,2013,LOCAL FLIGHTS,8,7,15
13,APR,2013,LOCAL FLIGHTS,8,8,16
14,APR,2013,LOCAL FLIGHTS,9,9,18
15,APR,2013,LOCAL FLIGHTS,10,10,20
16,APR,2013,LOCAL FLIGHTS,9,10,19
17,APR,2013,LOCAL FLIGHTS,11,11,22
18,APR,2013,LOCAL FLIGHTS,10,10,20
19,APR,2013,LOCAL FLIGHTS,9,9,18
20,APR,2013,LOCAL FLIGHTS,8,8,16
21,APR,2013,LOCAL FLIGHTS,5,5,10
22,APR,2013,LOCAL FLIGHTS,7,7,14
23,APR,2013,LOCAL FLIGHTS,11,11,22
24,APR,2013,LOCAL FLIGHTS,13,13,26
25,APR,2013,LOCAL FLIGHTS,9,9,18
26,APR,2013,LOCAL FLIGHTS,11,11,22
27,APR,2013,LOCAL FLIGHTS,14,14,28
28,APR,2013,LOCAL FLIGHTS,3,3,6
29,APR,2013,LOCAL FLIGHTS,10,10,20
30,APR,2013,LOCAL FLIGHTS,10,9,19
1,APR,2013,HELICOPTER FLIGHTS,1,1,2
2,APR,2013,HELICOPTER FLIGHTS,2,2,4
3,APR,2013,HELICOPTER FLIGHTS,3,3,6
4,APR,2013,HELICOPTER FLIGHTS,2,2,4
5,APR,2013,HELICOPTER FLIGHTS,2,2,4
6,APR,2013,HELICOPTER FLIGHTS,2,2,4
7,APR,2013,HELICOPTER FLIGHTS,1,1,2
8,APR,2013,HELICOPTER FLIGHTS,1,1,2
9,APR,2013,HELICOPTER FLIGHTS,2,2,4
10,APR,2013,HELICOPTER FLIGHTS,2,2,4
11,APR,2013,HELICOPTER FLIGHTS,3,3,6
12,APR,2013,HELICOPTER FLIGHTS,1,1,2
13,APR,2013,HELICOPTER FLIGHTS,2,2,4
14,APR,2013,HELICOPTER FLIGHTS,1,1,2
15,APR,2013,HELICOPTER FLIGHTS,2,2,4
16,APR,2013,HELICOPTER FLIGHTS,2,2,4
17,APR,2013,HELICOPTER FLIGHTS,0,0,0
18,APR,2013,HELICOPTER FLIGHTS,3,3,6
19,APR,2013,HELICOPTER FLIGHTS,2,2,4
20,APR,2013,HELICOPTER FLIGHTS,2,2,4
21,APR,2013,HELICOPTER FLIGHTS,1,1,2
22,APR,2013,HELICOPTER FLIGHTS,1,1,2
23,APR,2013,HELICOPTER FLIGHTS,4,4,8
24,APR,2013,HELICOPTER FLIGHTS,2,2,4
25,APR,2013,HELICOPTER FLIGHTS,1,1,2
26,APR,2013,HELICOPTER FLIGHTS,2,2,4
27,APR,2013,HELICOPTER FLIGHTS,2,2,4
28,APR,2013,HELICOPTER FLIGHTS,3,3,6
29,APR,2013,HELICOPTER FLIGHTS,3,3,6
30,APR,2013,HELICOPTER FLIGHTS,3,3,6
1,MAY,2013,INTERNATIONAL FLIGHTS,74,79,153
2,MAY,2013,INTERNATIONAL FLIGHTS,59,60,119
3,MAY,2013,INTERNATIONAL FLIGHTS,70,75,145
4,MAY,2013,INTERNATIONAL FLIGHTS,63,60,123
5,MAY,2013,INTERNATIONAL FLIGHTS,78,76,154
6,MAY,2013,INTERNATIONAL FLIGHTS,74,80,154
7,MAY,2013,INTERNATIONAL FLIGHTS,49,49,98
8,MAY,2013,INTERNATIONAL FLIGHTS,77,74,151
9,MAY,2013,INTERNATIONAL FLIGHTS,60,58,118
10,MAY,2013,INTERNATIONAL FLIGHTS,68,77,145
11,MAY,2013,INTERNATIONAL FLIGHTS,68,66,134
12,MAY,2013,INTERNATIONAL FLIGHTS,83,85,168
13,MAY,2013,INTERNATIONAL FLIGHTS,74,80,154
14,MAY,2013,INTERNATIONAL FLIGHTS,44,45,89
15,MAY,2013,INTERNATIONAL FLIGHTS,68,70,138
16,MAY,2013,INTERNATIONAL FLIGHTS,62,57,119
17,MAY,2013,INTERNATIONAL FLIGHTS,71,72,143
18,MAY,2013,INTERNATIONAL FLIGHTS,62,64,126
19,MAY,2013,INTERNATIONAL FLIGHTS,77,77,154
20,MAY,2013,INTERNATIONAL FLIGHTS,72,75,147
21,MAY,2013,INTERNATIONAL FLIGHTS,47,50,97
22,MAY,2013,INTERNATIONAL FLIGHTS,62,64,126
23,MAY,2013,INTERNATIONAL FLIGHTS,59,56,115
24,MAY,2013,INTERNATIONAL FLIGHTS,75,73,148
25,MAY,2013,INTERNATIONAL FLIGHTS,60,58,118
26,MAY,2013,INTERNATIONAL FLIGHTS,82,84,166
27,MAY,2013,INTERNATIONAL FLIGHTS,73,77,150
28,MAY,2013,INTERNATIONAL FLIGHTS,46,46,92
29,MAY,2013,INTERNATIONAL FLIGHTS,73,73,146
30,MAY,2013,INTERNATIONAL FLIGHTS,61,59,120
31,MAY,2013,INTERNATIONAL FLIGHTS,73,79,152
1,MAY,2013,LOCAL FLIGHTS,9,9,18
2,MAY,2013,LOCAL FLIGHTS,2,2,4
3,MAY,2013,LOCAL FLIGHTS,4,4,8
4,MAY,2013,LOCAL FLIGHTS,2,2,4
5,MAY,2013,LOCAL FLIGHTS,0,0,0
6,MAY,2013,LOCAL FLIGHTS,0,0,0
7,MAY,2013,LOCAL FLIGHTS,7,7,14
8,MAY,2013,LOCAL FLIGHTS,0,0,0
9,MAY,2013,LOCAL FLIGHTS,5,6,11
10,MAY,2013,LOCAL FLIGHTS,11,4,15
11,MAY,2013,LOCAL FLIGHTS,5,5,10
12,MAY,2013,LOCAL FLIGHTS,0,0,0
13,MAY,2013,LOCAL FLIGHTS,2,2,4
14,MAY,2013,LOCAL FLIGHTS,5,5,10
15,MAY,2013,LOCAL FLIGHTS,3,3,6
16,MAY,2013,LOCAL FLIGHTS,6,5,11
17,MAY,2013,LOCAL FLIGHTS,2,2,4
18,MAY,2013,LOCAL FLIGHTS,11,10,21
19,MAY,2013,LOCAL FLIGHTS,0,0,0
20,MAY,2013,LOCAL FLIGHTS,5,5,10
21,MAY,2013,LOCAL FLIGHTS,7,7,14
22,MAY,2013,LOCAL FLIGHTS,6,6,12
23,MAY,2013,LOCAL FLIGHTS,11,12,23
24,MAY,2013,LOCAL FLIGHTS,5,5,10
25,MAY,2013,LOCAL FLIGHTS,12,12,24
26,MAY,2013,LOCAL FLIGHTS,8,8,16
27,MAY,2013,LOCAL FLIGHTS,13,12,25
28,MAY,2013,LOCAL FLIGHTS,9,9,18
29,MAY,2013,LOCAL FLIGHTS,6,6,12
30,MAY,2013,LOCAL FLIGHTS,2,2,4
31,MAY,2013,LOCAL FLIGHTS,8,8,16
1,MAY,2013,HELICOPTER FLIGHTS,2,2,4
2,MAY,2013,HELICOPTER FLIGHTS,4,4,8
3,MAY,2013,HELICOPTER FLIGHTS,0,0,0
4,MAY,2013,HELICOPTER FLIGHTS,1,1,2
5,MAY,2013,HELICOPTER FLIGHTS,1,1,2
6,MAY,2013,HELICOPTER FLIGHTS,1,1,2
7,MAY,2013,HELICOPTER FLIGHTS,3,2,5
8,MAY,2013,HELICOPTER FLIGHTS,3,3,6
9,MAY,2013,HELICOPTER FLIGHTS,2,2,4
10,MAY,2013,HELICOPTER FLIGHTS,2,2,4
11,MAY,2013,HELICOPTER FLIGHTS,1,1,2
12,MAY,2013,HELICOPTER FLIGHTS,1,1,2
13,MAY,2013,HELICOPTER FLIGHTS,3,3,6
14,MAY,2013,HELICOPTER FLIGHTS,4,4,8
15,MAY,2013,HELICOPTER FLIGHTS,2,2,4
16,MAY,2013,HELICOPTER FLIGHTS,3,3,6
17,MAY,2013,HELICOPTER FLIGHTS,2,2,4
18,MAY,2013,HELICOPTER FLIGHTS,2,2,4
19,MAY,2013,HELICOPTER FLIGHTS,1,1,2
20,MAY,2013,HELICOPTER FLIGHTS,2,2,4
21,MAY,2013,HELICOPTER FLIGHTS,2,2,4
22,MAY,2013,HELICOPTER FLIGHTS,2,2,4
23,MAY,2013,HELICOPTER FLIGHTS,1,1,2
24,MAY,2013,HELICOPTER FLIGHTS,3,3,6
25,MAY,2013,HELICOPTER FLIGHTS,2,2,4
26,MAY,2013,HELICOPTER FLIGHTS,1,1,2
27,MAY,2013,HELICOPTER FLIGHTS,2,2,4
28,MAY,2013,HELICOPTER FLIGHTS,2,2,4
29,MAY,2013,HELICOPTER FLIGHTS,3,3,6
30,MAY,2013,HELICOPTER FLIGHTS,2,2,4
31,MAY,2013,HELICOPTER FLIGHTS,2,3,5
1,JUN,2013,INTERNATIONAL FLIGHTS,67,66,133
2,JUN,2013,INTERNATIONAL FLIGHTS,84,88,172
3,JUN,2013,INTERNATIONAL FLIGHTS,73,72,145
4,JUN,2013,INTERNATIONAL FLIGHTS,45,42,87
5,JUN,2013,INTERNATIONAL FLIGHTS,73,72,145
6,JUN,2013,INTERNATIONAL FLIGHTS,55,54,109
7,JUN,2013,INTERNATIONAL FLIGHTS,79,81,160
8,JUN,2013,INTERNATIONAL FLIGHTS,61,63,124
9,JUN,2013,INTERNATIONAL FLIGHTS,89,84,173
10,JUN,2013,INTERNATIONAL FLIGHTS,84,92,176
11,JUN,2013,INTERNATIONAL FLIGHTS,47,51,98
