DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
12,JUN,2017,INTERNATIONAL FLIGHTS,107,108,215
13,JUN,2017,INTERNATIONAL FLIGHTS,80,77,157
14,JUN,2017,INTERNATIONAL FLIGHTS,112,109,221
15,JUN,2017,INTERNATIONAL FLIGHTS,106,104,210
16,JUN,2017,INTERNATIONAL FLIGHTS,107,101,208
17,JUN,2017,INTERNATIONAL FLIGHTS,101,109,210
18,JUN,2017,INTERNATIONAL FLIGHTS,125,124,249
19,JUN,2017,INTERNATIONAL FLIGHTS,106,106,212
20,JUN,2017,INTERNATIONAL FLIGHTS,77,72,149
21,JUN,2017,INTERNATIONAL FLIGHTS,119,115,234
22,JUN,2017,INTERNATIONAL FLIGHTS,112,106,218
23,JUN,2017,INTERNATIONAL FLIGHTS,112,113,225
24,JUN,2017,INTERNATIONAL FLIGHTS,112,115,227
25,JUN,2017,INTERNATIONAL FLIGHTS,138,132,270
26,JUN,2017,INTERNATIONAL FLIGHTS,109,122,231
27,JUN,2017,INTERNATIONAL FLIGHTS,83,84,167
28,JUN,2017,INTERNATIONAL FLIGHTS,121,119,240
29,JUN,2017,INTERNATIONAL FLIGHTS,107,106,213
30,JUN,2017,INTERNATIONAL FLIGHTS,123,122,245
1,JUN,2017,LOCAL FLIGHTS,16,16,32
2,JUN,2017,LOCAL FLIGHTS,17,17,34
3,JUN,2017,LOCAL FLIGHTS,10,10,20
4,JUN,2017,LOCAL FLIGHTS,1,1,2
5,JUN,2017,LOCAL FLIGHTS,2,2,4
6,JUN,2017,LOCAL FLIGHTS,14,14,28
7,JUN,2017,LOCAL FLIGHTS,15,15,30
8,JUN,2017,LOCAL FLIGHTS,11,11,22
9,JUN,2017,LOCAL FLIGHTS,10,10,20
10,JUN,2017,LOCAL FLIGHTS,15,15,30
11,JUN,2017,LOCAL FLIGHTS,0,0,0
12,JUN,2017,LOCAL FLIGHTS,7,7,14
13,JUN,2017,LOCAL FLIGHTS,15,15,30
14,JUN,2017,LOCAL FLIGHTS,9,9,18
15,JUN,2017,LOCAL FLIGHTS,24,24,48
16,JUN,2017,LOCAL FLIGHTS,23,23,46
17,JUN,2017,LOCAL FLIGHTS,16,16,32
18,JUN,2017,LOCAL FLIGHTS,6,6,12
19,JUN,2017,LOCAL FLIGHTS,16,16,32
20,JUN,2017,LOCAL FLIGHTS,21,21,42
21,JUN,2017,LOCAL FLIGHTS,12,12,24
22,JUN,2017,LOCAL FLIGHTS,14,14,28
23,JUN,2017,LOCAL FLIGHTS,18,18,36
24,JUN,2017,LOCAL FLIGHTS,17,17,34
25,JUN,2017,LOCAL FLIGHTS,4,4,8
26,JUN,2017,LOCAL FLIGHTS,15,15,30
27,JUN,2017,LOCAL FLIGHTS,21,21,42
28,JUN,2017,LOCAL FLIGHTS,23,23,46
29,JUN,2017,LOCAL FLIGHTS,22,22,44
30,JUN,2017,LOCAL FLIGHTS,8,8,16
1,JUN,2017,HELICOPTER FLIGHTS,3,3,6
2,JUN,2017,HELICOPTER FLIGHTS,0,0,0
3,JUN,2017,HELICOPTER FLIGHTS,0,0,0
4,JUN,2017,HELICOPTER FLIGHTS,1,1,2
5,JUN,2017,HELICOPTER FLIGHTS,0,0,0
6,JUN,2017,HELICOPTER FLIGHTS,1,1,2
7,JUN,2017,HELICOPTER FLIGHTS,2,2,4
8,JUN,2017,HELICOPTER FLIGHTS,1,1,2
9,JUN,2017,HELICOPTER FLIGHTS,1,1,2
10,JUN,2017,HELICOPTER FLIGHTS,0,0,0
11,JUN,2017,HELICOPTER FLIGHTS,0,0,0
12,JUN,2017,HELICOPTER FLIGHTS,1,1,2
13,JUN,2017,HELICOPTER FLIGHTS,1,1,2
14,JUN,2017,HELICOPTER FLIGHTS,1,1,2
15,JUN,2017,HELICOPTER FLIGHTS,0,0,0
16,JUN,2017,HELICOPTER FLIGHTS,0,0,0
17,JUN,2017,HELICOPTER FLIGHTS,0,0,0
18,JUN,2017,HELICOPTER FLIGHTS,0,0,0
19,JUN,2017,HELICOPTER FLIGHTS,2,2,4
20,JUN,2017,HELICOPTER FLIGHTS,2,2,4
21,JUN,2017,HELICOPTER FLIGHTS,0,0,0
22,JUN,2017,HELICOPTER FLIGHTS,3,3,6
23,JUN,2017,HELICOPTER FLIGHTS,0,0,0
24,JUN,2017,HELICOPTER FLIGHTS,1,1,2
25,JUN,2017,HELICOPTER FLIGHTS,10,3,13
26,JUN,2017,HELICOPTER FLIGHTS,2,2,4
27,JUN,2017,HELICOPTER FLIGHTS,3,3,6
28,JUN,2017,HELICOPTER FLIGHTS,1,1,2
29,JUN,2017,HELICOPTER FLIGHTS,0,0,0
30,JUN,2017,HELICOPTER FLIGHTS,0,0,0
1,JUL,2017,INTERNATIONAL FLIGHTS,118,121,239
2,JUL,2017,INTERNATIONAL FLIGHTS,129,128,257
3,JUL,2017,INTERNATIONAL FLIGHTS,122,120,242
4,JUL,2017,INTERNATIONAL FLIGHTS,88,90,178
5,JUL,2017,INTERNATIONAL FLIGHTS,129,125,254
6,JUL,2017,INTERNATIONAL FLIGHTS,108,106,214
7,JUL,2017,INTERNATIONAL FLIGHTS,120,119,239
8,JUL,2017,INTERNATIONAL FLIGHTS,118,121,239
9,JUL,2017,INTERNATIONAL FLIGHTS,139,139,278
10,JUL,2017,INTERNATIONAL FLIGHTS,121,117,238
11,JUL,2017,INTERNATIONAL FLIGHTS,95,91,186
12,JUL,2017,INTERNATIONAL FLIGHTS,125,127,252
13,JUL,2017,INTERNATIONAL FLIGHTS,106,106,212
14,JUL,2017,INTERNATIONAL FLIGHTS,120,121,241
15,JUL,2017,INTERNATIONAL FLIGHTS,115,121,236
16,JUL,2017,INTERNATIONAL FLIGHTS,136,135,271
17,JUL,2017,INTERNATIONAL FLIGHTS,133,125,258
18,JUL,2017,INTERNATIONAL FLIGHTS,104,104,208
19,JUL,2017,INTERNATIONAL FLIGHTS,128,131,259
20,JUL,2017,INTERNATIONAL FLIGHTS,113,108,221
21,JUL,2017,INTERNATIONAL FLIGHTS,127,122,249
22,JUL,2017,INTERNATIONAL FLIGHTS,110,119,229
23,JUL,2017,INTERNATIONAL FLIGHTS,139,138,277
24,JUL,2017,INTERNATIONAL FLIGHTS,128,127,255
25,JUL,2017,INTERNATIONAL FLIGHTS,102,102,204
26,JUL,2017,INTERNATIONAL FLIGHTS,126,123,249
27,JUL,2017,INTERNATIONAL FLIGHTS,111,113,224
28,JUL,2017,INTERNATIONAL FLIGHTS,122,122,244
29,JUL,2017,INTERNATIONAL FLIGHTS,118,124,242
30,JUL,2017,INTERNATIONAL FLIGHTS,136,132,268
31,JUL,2017,INTERNATIONAL FLIGHTS,127,126,253
1,JUL,2017,LOCAL FLIGHTS,22,22,44
2,JUL,2017,LOCAL FLIGHTS,5,5,10
3,JUL,2017,LOCAL FLIGHTS,17,17,34
4,JUL,2017,LOCAL FLIGHTS,20,20,40
5,JUL,2017,LOCAL FLIGHTS,18,30,48
6,JUL,2017,LOCAL FLIGHTS,0,12,12
7,JUL,2017,LOCAL FLIGHTS,21,36,57
8,JUL,2017,LOCAL FLIGHTS,15,0,15
9,JUL,2017,LOCAL FLIGHTS,3,3,6
10,JUL,2017,LOCAL FLIGHTS,14,14,28
11,JUL,2017,LOCAL FLIGHTS,22,22,44
12,JUL,2017,LOCAL FLIGHTS,11,11,22
13,JUL,2017,LOCAL FLIGHTS,20,20,40
14,JUL,2017,LOCAL FLIGHTS,11,11,22
15,JUL,2017,LOCAL FLIGHTS,11,11,22
16,JUL,2017,LOCAL FLIGHTS,5,5,10
17,JUL,2017,LOCAL FLIGHTS,13,13,26
18,JUL,2017,LOCAL FLIGHTS,16,16,32
19,JUL,2017,LOCAL FLIGHTS,7,7,14
20,JUL,2017,LOCAL FLIGHTS,18,18,36
21,JUL,2017,LOCAL FLIGHTS,15,15,30
22,JUL,2017,LOCAL FLIGHTS,24,24,48
23,JUL,2017,LOCAL FLIGHTS,3,4,7
24,JUL,2017,LOCAL FLIGHTS,17,17,34
25,JUL,2017,LOCAL FLIGHTS,14,14,28
26,JUL,2017,LOCAL FLIGHTS,13,13,26
27,JUL,2017,LOCAL FLIGHTS,22,22,44
28,JUL,2017,LOCAL FLIGHTS,20,20,40
29,JUL,2017,LOCAL FLIGHTS,14,14,28
30,JUL,2017,LOCAL FLIGHTS,5,5,10
31,JUL,2017,LOCAL FLIGHTS,17,17,34
1,JUL,2017,HELICOPTER FLIGHTS,0,0,0
2,JUL,2017,HELICOPTER FLIGHTS,0,0,0
3,JUL,2017,HELICOPTER FLIGHTS,1,1,2
4,JUL,2017,HELICOPTER FLIGHTS,2,2,4
5,JUL,2017,HELICOPTER FLIGHTS,0,0,0
6,JUL,2017,HELICOPTER FLIGHTS,2,2,4
7,JUL,2017,HELICOPTER FLIGHTS,0,0,0
8,JUL,2017,HELICOPTER FLIGHTS,0,0,0
9,JUL,2017,HELICOPTER FLIGHTS,0,0,0
10,JUL,2017,HELICOPTER FLIGHTS,2,2,4
11,JUL,2017,HELICOPTER FLIGHTS,3,3,6
12,JUL,2017,HELICOPTER FLIGHTS,2,2,4
13,JUL,2017,HELICOPTER FLIGHTS,5,5,10
14,JUL,2017,HELICOPTER FLIGHTS,2,2,4
15,JUL,2017,HELICOPTER FLIGHTS,4,4,8
16,JUL,2017,HELICOPTER FLIGHTS,2,4,6
17,JUL,2017,HELICOPTER FLIGHTS,6,6,12
18,JUL,2017,HELICOPTER FLIGHTS,2,2,4
19,JUL,2017,HELICOPTER FLIGHTS,3,3,6
20,JUL,2017,HELICOPTER FLIGHTS,7,7,14
21,JUL,2017,HELICOPTER FLIGHTS,4,4,8
22,JUL,2017,HELICOPTER FLIGHTS,3,3,6
23,JUL,2017,HELICOPTER FLIGHTS,0,0,0
24,JUL,2017,HELICOPTER FLIGHTS,1,1,2
25,JUL,2017,HELICOPTER FLIGHTS,2,2,4
26,JUL,2017,HELICOPTER FLIGHTS,2,2,4
27,JUL,2017,HELICOPTER FLIGHTS,4,4,8
28,JUL,2017,HELICOPTER FLIGHTS,1,1,2
29,JUL,2017,HELICOPTER FLIGHTS,3,3,6
30,JUL,2017,HELICOPTER FLIGHTS,1,1,2
31,JUL,2017,HELICOPTER FLIGHTS,1,1,2
1,AUG,2017,INTERNATIONAL FLIGHTS,100,97,197
2,AUG,2017,INTERNATIONAL FLIGHTS,129,127,256
3,AUG,2017,INTERNATIONAL FLIGHTS,110,109,219
4,AUG,2017,INTERNATIONAL FLIGHTS,123,127,250
5,AUG,2017,INTERNATIONAL FLIGHTS,114,119,233
6,AUG,2017,INTERNATIONAL FLIGHTS,139,133,272
7,AUG,2017,INTERNATIONAL FLIGHTS,101,120,221
8,AUG,2017,INTERNATIONAL FLIGHTS,95,91,186
9,AUG,2017,INTERNATIONAL FLIGHTS,127,128,255
10,AUG,2017,INTERNATIONAL FLIGHTS,109,107,216
11,AUG,2017,INTERNATIONAL FLIGHTS,122,126,248
12,AUG,2017,INTERNATIONAL FLIGHTS,125,128,253
13,AUG,2017,INTERNATIONAL FLIGHTS,136,132,268
14,AUG,2017,INTERNATIONAL FLIGHTS,120,120,240
15,AUG,2017,INTERNATIONAL FLIGHTS,97,96,193
16,AUG,2017,INTERNATIONAL FLIGHTS,128,129,257
17,AUG,2017,INTERNATIONAL FLIGHTS,109,108,217
18,AUG,2017,INTERNATIONAL FLIGHTS,122,124,246
19,AUG,2017,INTERNATIONAL FLIGHTS,116,120,236
20,AUG,2017,INTERNATIONAL FLIGHTS,139,132,271
21,AUG,2017,INTERNATIONAL FLIGHTS,121,122,243
22,AUG,2017,INTERNATIONAL FLIGHTS,96,99,195
23,AUG,2017,INTERNATIONAL FLIGHTS,134,129,263
24,AUG,2017,INTERNATIONAL FLIGHTS,112,112,224
25,AUG,2017,INTERNATIONAL FLIGHTS,132,128,260
26,AUG,2017,INTERNATIONAL FLIGHTS,118,125,243
27,AUG,2017,INTERNATIONAL FLIGHTS,135,134,269
28,AUG,2017,INTERNATIONAL FLIGHTS,127,131,258
29,AUG,2017,INTERNATIONAL FLIGHTS,101,100,201
30,AUG,2017,INTERNATIONAL FLIGHTS,133,133,266
31,AUG,2017,INTERNATIONAL FLIGHTS,112,108,220
1,AUG,2017,LOCAL FLIGHTS,22,22,44
2,AUG,2017,LOCAL FLIGHTS,18,18,36
3,AUG,2017,LOCAL FLIGHTS,22,22,44
4,AUG,2017,LOCAL FLIGHTS,17,16,33
5,AUG,2017,LOCAL FLIGHTS,17,17,34
6,AUG,2017,LOCAL FLIGHTS,6,6,12
7,AUG,2017,LOCAL FLIGHTS,17,17,34
8,AUG,2017,LOCAL FLIGHTS,18,18,36
9,AUG,2017,LOCAL FLIGHTS,11,11,22
10,AUG,2017,LOCAL FLIGHTS,19,19,38
11,AUG,2017,LOCAL FLIGHTS,13,13,26
12,AUG,2017,LOCAL FLIGHTS,11,11,22
13,AUG,2017,LOCAL FLIGHTS,2,2,4
14,AUG,2017,LOCAL FLIGHTS,4,4,8
15,AUG,2017,LOCAL FLIGHTS,3,3,6
16,AUG,2017,LOCAL FLIGHTS,6,6,12
17,AUG,2017,LOCAL FLIGHTS,14,14,28
18,AUG,2017,LOCAL FLIGHTS,19,19,38
19,AUG,2017,LOCAL FLIGHTS,10,10,20
20,AUG,2017,LOCAL FLIGHTS,0,0,0
21,AUG,2017,LOCAL FLIGHTS,20,20,40
22,AUG,2017,LOCAL FLIGHTS,1,14,15
23,AUG,2017,LOCAL FLIGHTS,13,13,26
24,AUG,2017,LOCAL FLIGHTS,17,17,34
25,AUG,2017,LOCAL FLIGHTS,7,7,14
26,AUG,2017,LOCAL FLIGHTS,15,15,30
27,AUG,2017,LOCAL FLIGHTS,4,4,8
28,AUG,2017,LOCAL FLIGHTS,10,10,20
29,AUG,2017,LOCAL FLIGHTS,16,16,32
30,AUG,2017,LOCAL FLIGHTS,7,7,14
31,AUG,2017,LOCAL FLIGHTS,12,12,24
1,AUG,2017,HELICOPTER FLIGHTS,2,2,4
2,AUG,2017,HELICOPTER FLIGHTS,4,4,8
3,AUG,2017,HELICOPTER FLIGHTS,1,1,2
4,AUG,2017,HELICOPTER FLIGHTS,0,0,0
5,AUG,2017,HELICOPTER FLIGHTS,1,1,2
6,AUG,2017,HELICOPTER FLIGHTS,1,1,2
7,AUG,2017,HELICOPTER FLIGHTS,2,2,4
8,AUG,2017,HELICOPTER FLIGHTS,2,2,4
9,AUG,2017,HELICOPTER FLIGHTS,4,4,8
10,AUG,2017,HELICOPTER FLIGHTS,4,4,8
11,AUG,2017,HELICOPTER FLIGHTS,5,5,10
12,AUG,2017,HELICOPTER FLIGHTS,4,4,8
13,AUG,2017,HELICOPTER FLIGHTS,3,3,6
14,AUG,2017,HELICOPTER FLIGHTS,1,1,2
15,AUG,2017,HELICOPTER FLIGHTS,3,3,6
16,AUG,2017,HELICOPTER FLIGHTS,3,3,6
17,AUG,2017,HELICOPTER FLIGHTS,6,6,12
18,AUG,2017,HELICOPTER FLIGHTS,4,4,8
19,AUG,2017,HELICOPTER FLIGHTS,0,0,0
20,AUG,2017,HELICOPTER FLIGHTS,0,0,0
21,AUG,2017,HELICOPTER FLIGHTS,3,3,6
22,AUG,2017,HELICOPTER FLIGHTS,2,2,4
23,AUG,2017,HELICOPTER FLIGHTS,2,2,4
24,AUG,2017,HELICOPTER FLIGHTS,2,2,4
25,AUG,2017,HELICOPTER FLIGHTS,2,2,4
26,AUG,2017,HELICOPTER FLIGHTS,0,0,0
27,AUG,2017,HELICOPTER FLIGHTS,0,0,0
28,AUG,2017,HELICOPTER FLIGHTS,4,3,7
29,AUG,2017,HELICOPTER FLIGHTS,2,2,4
30,AUG,2017,HELICOPTER FLIGHTS,2,2,4
31,AUG,2017,HELICOPTER FLIGHTS,4,3,7
1,SEP,2017,INTERNATIONAL FLIGHTS,122,124,246
2,SEP,2017,INTERNATIONAL FLIGHTS,114,119,233
3,SEP,2017,INTERNATIONAL FLIGHTS,133,130,263
4,SEP,2017,INTERNATIONAL FLIGHTS,126,121,247
5,SEP,2017,INTERNATIONAL FLIGHTS,90,94,184
6,SEP,2017,INTERNATIONAL FLIGHTS,124,117,241
7,SEP,2017,INTERNATIONAL FLIGHTS,111,116,227
8,SEP,2017,INTERNATIONAL FLIGHTS,112,114,226
9,SEP,2017,INTERNATIONAL FLIGHTS,117,113,230
10,SEP,2017,INTERNATIONAL FLIGHTS,128,127,255
11,SEP,2017,INTERNATIONAL FLIGHTS,118,115,233
12,SEP,2017,INTERNATIONAL FLIGHTS,88,92,180
13,SEP,2017,INTERNATIONAL FLIGHTS,120,118,238
14,SEP,2017,INTERNATIONAL FLIGHTS,115,115,230
15,SEP,2017,INTERNATIONAL FLIGHTS,117,117,234
16,SEP,2017,INTERNATIONAL FLIGHTS,107,111,218
17,SEP,2017,INTERNATIONAL FLIGHTS,137,129,266
18,SEP,2017,INTERNATIONAL FLIGHTS,115,115,230
19,SEP,2017,INTERNATIONAL FLIGHTS,85,92,177
20,SEP,2017,INTERNATIONAL FLIGHTS,132,124,256
21,SEP,2017,INTERNATIONAL FLIGHTS,94,98,192
22,SEP,2017,INTERNATIONAL FLIGHTS,108,101,209
23,SEP,2017,INTERNATIONAL FLIGHTS,123,121,244
24,SEP,2017,INTERNATIONAL FLIGHTS,128,130,258
25,SEP,2017,INTERNATIONAL FLIGHTS,113,113,226
26,SEP,2017,INTERNATIONAL FLIGHTS,80,81,161
27,SEP,2017,INTERNATIONAL FLIGHTS,119,116,235
28,SEP,2017,INTERNATIONAL FLIGHTS,103,103,206
29,SEP,2017,INTERNATIONAL FLIGHTS,104,102,206
30,SEP,2017,INTERNATIONAL FLIGHTS,100,98,198
1,SEP,2017,LOCAL FLIGHTS,12,12,24
2,SEP,2017,LOCAL FLIGHTS,13,13,26
3,SEP,2017,LOCAL FLIGHTS,2,2,4
4,SEP,2017,LOCAL FLIGHTS,8,8,16
5,SEP,2017,LOCAL FLIGHTS,16,17,33
6,SEP,2017,LOCAL FLIGHTS,6,6,12
7,SEP,2017,LOCAL FLIGHTS,9,9,18
8,SEP,2017,LOCAL FLIGHTS,11,11,22
9,SEP,2017,LOCAL FLIGHTS,11,11,22
10,SEP,2017,LOCAL FLIGHTS,0,0,0
11,SEP,2017,LOCAL FLIGHTS,6,6,12
12,SEP,2017,LOCAL FLIGHTS,7,7,14
13,SEP,2017,LOCAL FLIGHTS,4,4,8
14,SEP,2017,LOCAL FLIGHTS,11,11,22
15,SEP,2017,LOCAL FLIGHTS,11,11,22
16,SEP,2017,LOCAL FLIGHTS,14,14,28
17,SEP,2017,LOCAL FLIGHTS,3,3,6
18,SEP,2017,LOCAL FLIGHTS,10,10,20
19,SEP,2017,LOCAL FLIGHTS,14,14,28
20,SEP,2017,LOCAL FLIGHTS,6,6,12
21,SEP,2017,LOCAL FLIGHTS,9,9,18
22,SEP,2017,LOCAL FLIGHTS,15,15,30
23,SEP,2017,LOCAL FLIGHTS,14,14,28
24,SEP,2017,LOCAL FLIGHTS,5,5,10
25,SEP,2017,LOCAL FLIGHTS,15,15,30
26,SEP,2017,LOCAL FLIGHTS,8,7,15
27,SEP,2017,LOCAL FLIGHTS,8,8,16
28,SEP,2017,LOCAL FLIGHTS,12,12,24
29,SEP,2017,LOCAL FLIGHTS,7,7,14
30,SEP,2017,LOCAL FLIGHTS,12,19,31
1,SEP,2017,HELICOPTER FLIGHTS,2,2,4
2,SEP,2017,HELICOPTER FLIGHTS,1,1,2
3,SEP,2017,HELICOPTER FLIGHTS,0,0,0
4,SEP,2017,HELICOPTER FLIGHTS,3,3,6
5,SEP,2017,HELICOPTER FLIGHTS,2,2,4
6,SEP,2017,HELICOPTER FLIGHTS,3,3,6
7,SEP,2017,HELICOPTER FLIGHTS,4,5,9
8,SEP,2017,HELICOPTER FLIGHTS,4,4,8
9,SEP,2017,HELICOPTER FLIGHTS,2,2,4
10,SEP,2017,HELICOPTER FLIGHTS,2,2,4
11,SEP,2017,HELICOPTER FLIGHTS,6,6,12
12,SEP,2017,HELICOPTER FLIGHTS,3,2,5
13,SEP,2017,HELICOPTER FLIGHTS,3,3,6
14,SEP,2017,HELICOPTER FLIGHTS,1,1,2
15,SEP,2017,HELICOPTER FLIGHTS,0,0,0
16,SEP,2017,HELICOPTER FLIGHTS,0,0,0
17,SEP,2017,HELICOPTER FLIGHTS,0,0,0
18,SEP,2017,HELICOPTER FLIGHTS,2,2,4
19,SEP,2017,HELICOPTER FLIGHTS,1,1,2
20,SEP,2017,HELICOPTER FLIGHTS,1,1,2
21,SEP,2017,HELICOPTER FLIGHTS,1,1,2
22,SEP,2017,HELICOPTER FLIGHTS,1,1,2
23,SEP,2017,HELICOPTER FLIGHTS,1,1,2
24,SEP,2017,HELICOPTER FLIGHTS,0,0,0
25,SEP,2017,HELICOPTER FLIGHTS,1,2,3
26,SEP,2017,HELICOPTER FLIGHTS,1,1,2
27,SEP,2017,HELICOPTER FLIGHTS,3,3,6
28,SEP,2017,HELICOPTER FLIGHTS,2,2,4
29,SEP,2017,HELICOPTER FLIGHTS,1,1,2
30,SEP,2017,HELICOPTER FLIGHTS,0,0,0
1,OCT,2017,INTERNATIONAL FLIGHTS,128,127,255
2,OCT,2017,INTERNATIONAL FLIGHTS,119,119,238
3,OCT,2017,INTERNATIONAL FLIGHTS,86,87,173
4,OCT,2017,INTERNATIONAL FLIGHTS,123,121,244
5,OCT,2017,INTERNATIONAL FLIGHTS,102,105,207
6,OCT,2017,INTERNATIONAL FLIGHTS,113,110,223
7,OCT,2017,INTERNATIONAL FLIGHTS,103,106,209
8,OCT,2017,INTERNATIONAL FLIGHTS,135,135,270
9,OCT,2017,INTERNATIONAL FLIGHTS,120,113,233
10,OCT,2017,INTERNATIONAL FLIGHTS,82,92,174
11,OCT,2017,INTERNATIONAL FLIGHTS,113,109,222
12,OCT,2017,INTERNATIONAL FLIGHTS,103,104,207
13,OCT,2017,INTERNATIONAL FLIGHTS,108,110,218
14,OCT,2017,INTERNATIONAL FLIGHTS,112,115,227
15,OCT,2017,INTERNATIONAL FLIGHTS,134,130,264
16,OCT,2017,INTERNATIONAL FLIGHTS,111,108,219
17,OCT,2017,INTERNATIONAL FLIGHTS,77,78,155
18,OCT,2017,INTERNATIONAL FLIGHTS,107,104,211
19,OCT,2017,INTERNATIONAL FLIGHTS,97,96,193
20,OCT,2017,INTERNATIONAL FLIGHTS,96,96,192
21,OCT,2017,INTERNATIONAL FLIGHTS,112,111,223
22,OCT,2017,INTERNATIONAL FLIGHTS,112,113,225
23,OCT,2017,INTERNATIONAL FLIGHTS,106,101,207
24,OCT,2017,INTERNATIONAL FLIGHTS,83,82,165
25,OCT,2017,INTERNATIONAL FLIGHTS,109,110,219
26,OCT,2017,INTERNATIONAL FLIGHTS,91,93,184
27,OCT,2017,INTERNATIONAL FLIGHTS,101,98,199
28,OCT,2017,INTERNATIONAL FLIGHTS,105,111,216
29,OCT,2017,INTERNATIONAL FLIGHTS,100,105,205
30,OCT,2017,INTERNATIONAL FLIGHTS,85,83,168
31,OCT,2017,INTERNATIONAL FLIGHTS,57,62,119
1,OCT,2017,LOCAL FLIGHTS,6,6,12
2,OCT,2017,LOCAL FLIGHTS,9,9,18
3,OCT,2017,LOCAL FLIGHTS,13,13,26
4,OCT,2017,LOCAL FLIGHTS,12,12,24
5,OCT,2017,LOCAL FLIGHTS,16,16,32
6,OCT,2017,LOCAL FLIGHTS,12,12,24
7,OCT,2017,LOCAL FLIGHTS,8,8,16
8,OCT,2017,LOCAL FLIGHTS,4,4,8
9,OCT,2017,LOCAL FLIGHTS,9,9,18
10,OCT,2017,LOCAL FLIGHTS,7,7,14
11,OCT,2017,LOCAL FLIGHTS,18,18,36
12,OCT,2017,LOCAL FLIGHTS,14,14,28
13,OCT,2017,LOCAL FLIGHTS,8,8,16
14,OCT,2017,LOCAL FLIGHTS,13,13,26
15,OCT,2017,LOCAL FLIGHTS,2,2,4
16,OCT,2017,LOCAL FLIGHTS,11,11,22
17,OCT,2017,LOCAL FLIGHTS,10,10,20
18,OCT,2017,LOCAL FLIGHTS,13,13,26
19,OCT,2017,LOCAL FLIGHTS,16,16,32
20,OCT,2017,LOCAL FLIGHTS,16,16,32
21,OCT,2017,LOCAL FLIGHTS,15,15,30
22,OCT,2017,LOCAL FLIGHTS,3,3,6
23,OCT,2017,LOCAL FLIGHTS,10,10,20
24,OCT,2017,LOCAL FLIGHTS,18,18,36
25,OCT,2017,LOCAL FLIGHTS,14,14,28
26,OCT,2017,LOCAL FLIGHTS,12,12,24
27,OCT,2017,LOCAL FLIGHTS,10,10,20
28,OCT,2017,LOCAL FLIGHTS,4,5,9
29,OCT,2017,LOCAL FLIGHTS,0,0,0
30,OCT,2017,LOCAL FLIGHTS,12,12,24
31,OCT,2017,LOCAL FLIGHTS,11,11,22
1,OCT,2017,HELICOPTER FLIGHTS,0,0,0
2,OCT,2017,HELICOPTER FLIGHTS,1,1,2
3,OCT,2017,HELICOPTER FLIGHTS,2,3,5
4,OCT,2017,HELICOPTER FLIGHTS,6,6,12
5,OCT,2017,HELICOPTER FLIGHTS,0,0,0
6,OCT,2017,HELICOPTER FLIGHTS,1,1,2
7,OCT,2017,HELICOPTER FLIGHTS,0,0,0
8,OCT,2017,HELICOPTER FLIGHTS,0,0,0
9,OCT,2017,HELICOPTER FLIGHTS,1,1,2
10,OCT,2017,HELICOPTER FLIGHTS,1,1,2
11,OCT,2017,HELICOPTER FLIGHTS,0,0,0
12,OCT,2017,HELICOPTER FLIGHTS,2,2,4
13,OCT,2017,HELICOPTER FLIGHTS,1,1,2
14,OCT,2017,HELICOPTER FLIGHTS,1,1,2
15,OCT,2017,HELICOPTER FLIGHTS,1,1,2
16,OCT,2017,HELICOPTER FLIGHTS,3,4,7
17,OCT,2017,HELICOPTER FLIGHTS,4,4,8
18,OCT,2017,HELICOPTER FLIGHTS,1,1,2
19,OCT,2017,HELICOPTER FLIGHTS,1,1,2
20,OCT,2017,HELICOPTER FLIGHTS,2,2,4
21,OCT,2017,HELICOPTER FLIGHTS,0,0,0
22,OCT,2017,HELICOPTER FLIGHTS,0,0,0
23,OCT,2017,HELICOPTER FLIGHTS,2,2,4
24,OCT,2017,HELICOPTER FLIGHTS,1,1,2
25,OCT,2017,HELICOPTER FLIGHTS,1,1,2
26,OCT,2017,HELICOPTER FLIGHTS,1,1,2
27,OCT,2017,HELICOPTER FLIGHTS,1,1,2
28,OCT,2017,HELICOPTER FLIGHTS,0,0,0
29,OCT,2017,HELICOPTER FLIGHTS,0,0,0
30,OCT,2017,HELICOPTER FLIGHTS,0,0,0
31,OCT,2017,HELICOPTER FLIGHTS,2,2,4
1,NOV,2017,INTERNATIONAL FLIGHTS,80,77,157
2,NOV,2017,INTERNATIONAL FLIGHTS,73,72,145
3,NOV,2017,INTERNATIONAL FLIGHTS,80,81,161
4,NOV,2017,INTERNATIONAL FLIGHTS,83,83,166
5,NOV,2017,INTERNATIONAL FLIGHTS,79,79,158
6,NOV,2017,INTERNATIONAL FLIGHTS,77,75,152
7,NOV,2017,INTERNATIONAL FLIGHTS,52,57,109
8,NOV,2017,INTERNATIONAL FLIGHTS,69,65,134
9,NOV,2017,INTERNATIONAL FLIGHTS,64,70,134
10,NOV,2017,INTERNATIONAL FLIGHTS,64,61,125
11,NOV,2017,INTERNATIONAL FLIGHTS,61,61,122
12,NOV,2017,INTERNATIONAL FLIGHTS,68,65,133
13,NOV,2017,INTERNATIONAL FLIGHTS,62,62,124
14,NOV,2017,INTERNATIONAL FLIGHTS,49,52,101
15,NOV,2017,INTERNATIONAL FLIGHTS,64,48,112
