DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
12,JUN,2017,INTERNATIONAL FLIGHTS,26,22,48
13,JUN,2017,INTERNATIONAL FLIGHTS,24,26,50
14,JUN,2017,INTERNATIONAL FLIGHTS,58,65,123
15,JUN,2017,INTERNATIONAL FLIGHTS,33,36,69
16,JUN,2017,INTERNATIONAL FLIGHTS,24,20,44
17,JUN,2017,INTERNATIONAL FLIGHTS,36,37,73
18,JUN,2017,INTERNATIONAL FLIGHTS,40,40,80
19,JUN,2017,INTERNATIONAL FLIGHTS,27,28,55
20,JUN,2017,INTERNATIONAL FLIGHTS,22,22,44
21,JUN,2017,INTERNATIONAL FLIGHTS,49,51,100
22,JUN,2017,INTERNATIONAL FLIGHTS,26,23,49
23,JUN,2017,INTERNATIONAL FLIGHTS,20,21,41
24,JUN,2017,INTERNATIONAL FLIGHTS,37,39,76
25,JUN,2017,INTERNATIONAL FLIGHTS,41,43,84
26,JUN,2017,INTERNATIONAL FLIGHTS,23,22,45
27,JUN,2017,INTERNATIONAL FLIGHTS,21,20,41
28,JUN,2017,INTERNATIONAL FLIGHTS,55,51,106
29,JUN,2017,INTERNATIONAL FLIGHTS,33,35,68
30,JUN,2017,INTERNATIONAL FLIGHTS,23,24,47
1,JUN,2017,LOCAL FLIGHTS,3,3,6
2,JUN,2017,LOCAL FLIGHTS,1,1,2
3,JUN,2017,LOCAL FLIGHTS,2,2,4
4,JUN,2017,LOCAL FLIGHTS,0,0,0
5,JUN,2017,LOCAL FLIGHTS,0,0,0
6,JUN,2017,LOCAL FLIGHTS,3,3,6
7,JUN,2017,LOCAL FLIGHTS,0,0,0
8,JUN,2017,LOCAL FLIGHTS,0,0,0
9,JUN,2017,LOCAL FLIGHTS,2,2,4
10,JUN,2017,LOCAL FLIGHTS,1,1,2
11,JUN,2017,LOCAL FLIGHTS,0,0,0
12,JUN,2017,LOCAL FLIGHTS,2,2,4
13,JUN,2017,LOCAL FLIGHTS,1,1,2
14,JUN,2017,LOCAL FLIGHTS,0,0,0
15,JUN,2017,LOCAL FLIGHTS,2,1,3
16,JUN,2017,LOCAL FLIGHTS,2,2,4
17,JUN,2017,LOCAL FLIGHTS,0,0,0
18,JUN,2017,LOCAL FLIGHTS,0,0,0
19,JUN,2017,LOCAL FLIGHTS,4,5,9
20,JUN,2017,LOCAL FLIGHTS,3,3,6
21,JUN,2017,LOCAL FLIGHTS,3,3,6
22,JUN,2017,LOCAL FLIGHTS,2,2,4
23,JUN,2017,LOCAL FLIGHTS,2,2,4
24,JUN,2017,LOCAL FLIGHTS,5,5,10
25,JUN,2017,LOCAL FLIGHTS,0,0,0
26,JUN,2017,LOCAL FLIGHTS,1,1,2
27,JUN,2017,LOCAL FLIGHTS,3,3,6
28,JUN,2017,LOCAL FLIGHTS,4,4,8
29,JUN,2017,LOCAL FLIGHTS,4,4,8
30,JUN,2017,LOCAL FLIGHTS,1,1,2
1,JUN,2017,HELICOPTER FLIGHTS,9,9,18
2,JUN,2017,HELICOPTER FLIGHTS,0,0,0
3,JUN,2017,HELICOPTER FLIGHTS,0,0,0
4,JUN,2017,HELICOPTER FLIGHTS,1,1,2
5,JUN,2017,HELICOPTER FLIGHTS,0,0,0
6,JUN,2017,HELICOPTER FLIGHTS,7,7,14
7,JUN,2017,HELICOPTER FLIGHTS,23,23,46
8,JUN,2017,HELICOPTER FLIGHTS,35,35,70
9,JUN,2017,HELICOPTER FLIGHTS,2,2,4
10,JUN,2017,HELICOPTER FLIGHTS,0,0,0
11,JUN,2017,HELICOPTER FLIGHTS,24,24,48
12,JUN,2017,HELICOPTER FLIGHTS,39,39,78
13,JUN,2017,HELICOPTER FLIGHTS,22,22,44
14,JUN,2017,HELICOPTER FLIGHTS,32,32,64
15,JUN,2017,HELICOPTER FLIGHTS,9,9,18
16,JUN,2017,HELICOPTER FLIGHTS,1,1,2
17,JUN,2017,HELICOPTER FLIGHTS,0,0,0
18,JUN,2017,HELICOPTER FLIGHTS,0,0,0
19,JUN,2017,HELICOPTER FLIGHTS,12,12,24
20,JUN,2017,HELICOPTER FLIGHTS,7,7,14
21,JUN,2017,HELICOPTER FLIGHTS,5,5,10
22,JUN,2017,HELICOPTER FLIGHTS,8,8,16
23,JUN,2017,HELICOPTER FLIGHTS,3,3,6
24,JUN,2017,HELICOPTER FLIGHTS,15,15,30
25,JUN,2017,HELICOPTER FLIGHTS,8,8,16
26,JUN,2017,HELICOPTER FLIGHTS,5,5,10
27,JUN,2017,HELICOPTER FLIGHTS,9,9,18
28,JUN,2017,HELICOPTER FLIGHTS,12,12,24
29,JUN,2017,HELICOPTER FLIGHTS,10,10,20
30,JUN,2017,HELICOPTER FLIGHTS,0,0,0
1,JUL,2017,INTERNATIONAL FLIGHTS,32,34,66
2,JUL,2017,INTERNATIONAL FLIGHTS,40,38,78
3,JUL,2017,INTERNATIONAL FLIGHTS,24,25,49
4,JUL,2017,INTERNATIONAL FLIGHTS,26,22,48
5,JUL,2017,INTERNATIONAL FLIGHTS,56,58,114
6,JUL,2017,INTERNATIONAL FLIGHTS,32,32,64
7,JUL,2017,INTERNATIONAL FLIGHTS,18,21,39
8,JUL,2017,INTERNATIONAL FLIGHTS,39,39,78
9,JUL,2017,INTERNATIONAL FLIGHTS,38,38,76
10,JUL,2017,INTERNATIONAL FLIGHTS,25,22,47
11,JUL,2017,INTERNATIONAL FLIGHTS,24,25,49
12,JUL,2017,INTERNATIONAL FLIGHTS,52,51,103
13,JUL,2017,INTERNATIONAL FLIGHTS,30,31,61
14,JUL,2017,INTERNATIONAL FLIGHTS,19,21,40
15,JUL,2017,INTERNATIONAL FLIGHTS,35,37,72
16,JUL,2017,INTERNATIONAL FLIGHTS,38,38,76
17,JUL,2017,INTERNATIONAL FLIGHTS,24,24,48
18,JUL,2017,INTERNATIONAL FLIGHTS,21,20,41
19,JUL,2017,INTERNATIONAL FLIGHTS,53,52,105
20,JUL,2017,INTERNATIONAL FLIGHTS,36,33,69
21,JUL,2017,INTERNATIONAL FLIGHTS,21,21,42
22,JUL,2017,INTERNATIONAL FLIGHTS,32,38,70
23,JUL,2017,INTERNATIONAL FLIGHTS,41,39,80
24,JUL,2017,INTERNATIONAL FLIGHTS,24,23,47
25,JUL,2017,INTERNATIONAL FLIGHTS,21,23,44
26,JUL,2017,INTERNATIONAL FLIGHTS,52,52,104
27,JUL,2017,INTERNATIONAL FLIGHTS,39,34,73
28,JUL,2017,INTERNATIONAL FLIGHTS,21,23,44
29,JUL,2017,INTERNATIONAL FLIGHTS,35,36,71
30,JUL,2017,INTERNATIONAL FLIGHTS,40,40,80
31,JUL,2017,INTERNATIONAL FLIGHTS,26,25,51
1,JUL,2017,LOCAL FLIGHTS,3,3,6
2,JUL,2017,LOCAL FLIGHTS,0,0,0
3,JUL,2017,LOCAL FLIGHTS,4,4,8
4,JUL,2017,LOCAL FLIGHTS,2,2,4
5,JUL,2017,LOCAL FLIGHTS,4,4,8
6,JUL,2017,LOCAL FLIGHTS,3,3,6
7,JUL,2017,LOCAL FLIGHTS,5,4,9
8,JUL,2017,LOCAL FLIGHTS,5,5,10
9,JUL,2017,LOCAL FLIGHTS,2,2,4
10,JUL,2017,LOCAL FLIGHTS,3,3,6
11,JUL,2017,LOCAL FLIGHTS,6,6,12
12,JUL,2017,LOCAL FLIGHTS,20,20,40
13,JUL,2017,LOCAL FLIGHTS,2,2,4
14,JUL,2017,LOCAL FLIGHTS,3,3,6
15,JUL,2017,LOCAL FLIGHTS,3,3,6
16,JUL,2017,LOCAL FLIGHTS,0,0,0
17,JUL,2017,LOCAL FLIGHTS,0,0,0
18,JUL,2017,LOCAL FLIGHTS,4,4,8
19,JUL,2017,LOCAL FLIGHTS,0,1,1
20,JUL,2017,LOCAL FLIGHTS,5,5,10
21,JUL,2017,LOCAL FLIGHTS,2,2,4
22,JUL,2017,LOCAL FLIGHTS,2,2,4
23,JUL,2017,LOCAL FLIGHTS,0,0,0
24,JUL,2017,LOCAL FLIGHTS,0,0,0
25,JUL,2017,LOCAL FLIGHTS,3,3,6
26,JUL,2017,LOCAL FLIGHTS,0,0,0
27,JUL,2017,LOCAL FLIGHTS,14,14,28
28,JUL,2017,LOCAL FLIGHTS,1,1,2
29,JUL,2017,LOCAL FLIGHTS,15,15,30
30,JUL,2017,LOCAL FLIGHTS,0,0,0
31,JUL,2017,LOCAL FLIGHTS,2,2,4
1,JUL,2017,HELICOPTER FLIGHTS,0,0,0
2,JUL,2017,HELICOPTER FLIGHTS,2,2,4
3,JUL,2017,HELICOPTER FLIGHTS,2,2,4
4,JUL,2017,HELICOPTER FLIGHTS,5,5,10
5,JUL,2017,HELICOPTER FLIGHTS,5,5,10
6,JUL,2017,HELICOPTER FLIGHTS,11,11,22
7,JUL,2017,HELICOPTER FLIGHTS,0,0,0
8,JUL,2017,HELICOPTER FLIGHTS,0,0,0
9,JUL,2017,HELICOPTER FLIGHTS,2,2,4
10,JUL,2017,HELICOPTER FLIGHTS,4,4,8
11,JUL,2017,HELICOPTER FLIGHTS,6,6,12
12,JUL,2017,HELICOPTER FLIGHTS,14,14,28
13,JUL,2017,HELICOPTER FLIGHTS,4,4,8
14,JUL,2017,HELICOPTER FLIGHTS,0,0,0
15,JUL,2017,HELICOPTER FLIGHTS,0,0,0
16,JUL,2017,HELICOPTER FLIGHTS,1,1,2
17,JUL,2017,HELICOPTER FLIGHTS,9,9,18
18,JUL,2017,HELICOPTER FLIGHTS,6,6,12
19,JUL,2017,HELICOPTER FLIGHTS,7,7,14
20,JUL,2017,HELICOPTER FLIGHTS,9,9,18
21,JUL,2017,HELICOPTER FLIGHTS,1,1,2
22,JUL,2017,HELICOPTER FLIGHTS,0,0,0
23,JUL,2017,HELICOPTER FLIGHTS,0,0,0
24,JUL,2017,HELICOPTER FLIGHTS,3,3,6
25,JUL,2017,HELICOPTER FLIGHTS,6,6,12
26,JUL,2017,HELICOPTER FLIGHTS,7,7,14
27,JUL,2017,HELICOPTER FLIGHTS,13,13,26
28,JUL,2017,HELICOPTER FLIGHTS,2,2,4
29,JUL,2017,HELICOPTER FLIGHTS,6,6,12
30,JUL,2017,HELICOPTER FLIGHTS,0,0,0
31,JUL,2017,HELICOPTER FLIGHTS,7,7,14
1,AUG,2017,INTERNATIONAL FLIGHTS,21,20,41
2,AUG,2017,INTERNATIONAL FLIGHTS,51,53,104
3,AUG,2017,INTERNATIONAL FLIGHTS,28,26,54
4,AUG,2017,INTERNATIONAL FLIGHTS,18,21,39
5,AUG,2017,INTERNATIONAL FLIGHTS,37,36,73
6,AUG,2017,INTERNATIONAL FLIGHTS,40,41,81
7,AUG,2017,INTERNATIONAL FLIGHTS,23,23,46
8,AUG,2017,INTERNATIONAL FLIGHTS,25,23,48
9,AUG,2017,INTERNATIONAL FLIGHTS,49,49,98
10,AUG,2017,INTERNATIONAL FLIGHTS,35,32,67
11,AUG,2017,INTERNATIONAL FLIGHTS,21,24,45
12,AUG,2017,INTERNATIONAL FLIGHTS,37,37,74
13,AUG,2017,INTERNATIONAL FLIGHTS,39,42,81
14,AUG,2017,INTERNATIONAL FLIGHTS,30,25,55
15,AUG,2017,INTERNATIONAL FLIGHTS,29,32,61
16,AUG,2017,INTERNATIONAL FLIGHTS,50,51,101
17,AUG,2017,INTERNATIONAL FLIGHTS,28,29,57
18,AUG,2017,INTERNATIONAL FLIGHTS,20,21,41
19,AUG,2017,INTERNATIONAL FLIGHTS,36,35,71
20,AUG,2017,INTERNATIONAL FLIGHTS,42,41,83
21,AUG,2017,INTERNATIONAL FLIGHTS,27,27,54
22,AUG,2017,INTERNATIONAL FLIGHTS,20,21,41
23,AUG,2017,INTERNATIONAL FLIGHTS,52,49,101
24,AUG,2017,INTERNATIONAL FLIGHTS,29,32,61
25,AUG,2017,INTERNATIONAL FLIGHTS,18,19,37
26,AUG,2017,INTERNATIONAL FLIGHTS,39,38,77
27,AUG,2017,INTERNATIONAL FLIGHTS,37,37,74
28,AUG,2017,INTERNATIONAL FLIGHTS,26,25,51
29,AUG,2017,INTERNATIONAL FLIGHTS,23,20,43
30,AUG,2017,INTERNATIONAL FLIGHTS,50,52,102
31,AUG,2017,INTERNATIONAL FLIGHTS,31,30,61
1,AUG,2017,LOCAL FLIGHTS,1,1,2
2,AUG,2017,LOCAL FLIGHTS,1,1,2
3,AUG,2017,LOCAL FLIGHTS,2,2,4
4,AUG,2017,LOCAL FLIGHTS,0,1,1
5,AUG,2017,LOCAL FLIGHTS,1,1,2
6,AUG,2017,LOCAL FLIGHTS,0,0,0
7,AUG,2017,LOCAL FLIGHTS,0,0,0
8,AUG,2017,LOCAL FLIGHTS,1,1,2
9,AUG,2017,LOCAL FLIGHTS,0,0,0
10,AUG,2017,LOCAL FLIGHTS,5,5,10
11,AUG,2017,LOCAL FLIGHTS,2,2,4
12,AUG,2017,LOCAL FLIGHTS,3,3,6
13,AUG,2017,LOCAL FLIGHTS,0,0,0
14,AUG,2017,LOCAL FLIGHTS,1,1,2
15,AUG,2017,LOCAL FLIGHTS,0,0,0
16,AUG,2017,LOCAL FLIGHTS,1,1,2
17,AUG,2017,LOCAL FLIGHTS,1,1,2
18,AUG,2017,LOCAL FLIGHTS,3,3,6
19,AUG,2017,LOCAL FLIGHTS,2,3,5
20,AUG,2017,LOCAL FLIGHTS,0,0,0
21,AUG,2017,LOCAL FLIGHTS,2,2,4
22,AUG,2017,LOCAL FLIGHTS,1,1,2
23,AUG,2017,LOCAL FLIGHTS,2,1,3
24,AUG,2017,LOCAL FLIGHTS,1,1,2
25,AUG,2017,LOCAL FLIGHTS,1,1,2
26,AUG,2017,LOCAL FLIGHTS,1,1,2
27,AUG,2017,LOCAL FLIGHTS,2,2,4
28,AUG,2017,LOCAL FLIGHTS,1,1,2
29,AUG,2017,LOCAL FLIGHTS,2,2,4
30,AUG,2017,LOCAL FLIGHTS,0,0,0
31,AUG,2017,LOCAL FLIGHTS,1,1,2
1,AUG,2017,HELICOPTER FLIGHTS,8,8,16
2,AUG,2017,HELICOPTER FLIGHTS,6,6,12
3,AUG,2017,HELICOPTER FLIGHTS,14,14,28
4,AUG,2017,HELICOPTER FLIGHTS,1,1,2
5,AUG,2017,HELICOPTER FLIGHTS,0,0,0
6,AUG,2017,HELICOPTER FLIGHTS,0,0,0
7,AUG,2017,HELICOPTER FLIGHTS,5,5,10
8,AUG,2017,HELICOPTER FLIGHTS,2,2,4
9,AUG,2017,HELICOPTER FLIGHTS,6,6,12
10,AUG,2017,HELICOPTER FLIGHTS,5,5,10
11,AUG,2017,HELICOPTER FLIGHTS,0,0,0
12,AUG,2017,HELICOPTER FLIGHTS,0,0,0
13,AUG,2017,HELICOPTER FLIGHTS,0,0,0
14,AUG,2017,HELICOPTER FLIGHTS,1,1,2
15,AUG,2017,HELICOPTER FLIGHTS,0,0,0
16,AUG,2017,HELICOPTER FLIGHTS,6,6,12
17,AUG,2017,HELICOPTER FLIGHTS,10,10,20
18,AUG,2017,HELICOPTER FLIGHTS,0,0,0
19,AUG,2017,HELICOPTER FLIGHTS,0,0,0
20,AUG,2017,HELICOPTER FLIGHTS,0,0,0
21,AUG,2017,HELICOPTER FLIGHTS,3,3,6
22,AUG,2017,HELICOPTER FLIGHTS,7,7,14
23,AUG,2017,HELICOPTER FLIGHTS,8,8,16
24,AUG,2017,HELICOPTER FLIGHTS,10,10,20
25,AUG,2017,HELICOPTER FLIGHTS,0,0,0
26,AUG,2017,HELICOPTER FLIGHTS,0,0,0
27,AUG,2017,HELICOPTER FLIGHTS,2,2,4
28,AUG,2017,HELICOPTER FLIGHTS,8,8,16
29,AUG,2017,HELICOPTER FLIGHTS,6,6,12
30,AUG,2017,HELICOPTER FLIGHTS,6,6,12
31,AUG,2017,HELICOPTER FLIGHTS,16,16,32
1,SEP,2017,INTERNATIONAL FLIGHTS,21,19,40
2,SEP,2017,INTERNATIONAL FLIGHTS,38,36,74
3,SEP,2017,INTERNATIONAL FLIGHTS,51,55,106
4,SEP,2017,INTERNATIONAL FLIGHTS,25,25,50
5,SEP,2017,INTERNATIONAL FLIGHTS,27,30,57
6,SEP,2017,INTERNATIONAL FLIGHTS,52,49,101
7,SEP,2017,INTERNATIONAL FLIGHTS,29,34,63
8,SEP,2017,INTERNATIONAL FLIGHTS,24,20,44
9,SEP,2017,INTERNATIONAL FLIGHTS,34,38,72
10,SEP,2017,INTERNATIONAL FLIGHTS,39,39,78
11,SEP,2017,INTERNATIONAL FLIGHTS,21,20,41
12,SEP,2017,INTERNATIONAL FLIGHTS,21,19,40
13,SEP,2017,INTERNATIONAL FLIGHTS,49,51,100
14,SEP,2017,INTERNATIONAL FLIGHTS,26,26,52
15,SEP,2017,INTERNATIONAL FLIGHTS,22,22,44
16,SEP,2017,INTERNATIONAL FLIGHTS,33,35,68
17,SEP,2017,INTERNATIONAL FLIGHTS,40,40,80
18,SEP,2017,INTERNATIONAL FLIGHTS,24,22,46
19,SEP,2017,INTERNATIONAL FLIGHTS,22,25,47
20,SEP,2017,INTERNATIONAL FLIGHTS,53,49,102
21,SEP,2017,INTERNATIONAL FLIGHTS,26,28,54
22,SEP,2017,INTERNATIONAL FLIGHTS,19,18,37
23,SEP,2017,INTERNATIONAL FLIGHTS,36,36,72
24,SEP,2017,INTERNATIONAL FLIGHTS,40,40,80
25,SEP,2017,INTERNATIONAL FLIGHTS,24,22,46
26,SEP,2017,INTERNATIONAL FLIGHTS,35,22,57
27,SEP,2017,INTERNATIONAL FLIGHTS,48,61,109
28,SEP,2017,INTERNATIONAL FLIGHTS,24,26,50
29,SEP,2017,INTERNATIONAL FLIGHTS,17,16,33
30,SEP,2017,INTERNATIONAL FLIGHTS,38,36,74
1,SEP,2017,LOCAL FLIGHTS,2,2,4
2,SEP,2017,LOCAL FLIGHTS,4,4,8
3,SEP,2017,LOCAL FLIGHTS,0,0,0
4,SEP,2017,LOCAL FLIGHTS,3,3,6
5,SEP,2017,LOCAL FLIGHTS,8,7,15
6,SEP,2017,LOCAL FLIGHTS,8,7,15
7,SEP,2017,LOCAL FLIGHTS,3,3,6
8,SEP,2017,LOCAL FLIGHTS,4,4,8
9,SEP,2017,LOCAL FLIGHTS,4,4,8
10,SEP,2017,LOCAL FLIGHTS,20,20,40
11,SEP,2017,LOCAL FLIGHTS,0,0,0
12,SEP,2017,LOCAL FLIGHTS,2,2,4
13,SEP,2017,LOCAL FLIGHTS,1,1,2
14,SEP,2017,LOCAL FLIGHTS,1,1,2
15,SEP,2017,LOCAL FLIGHTS,1,1,2
16,SEP,2017,LOCAL FLIGHTS,5,6,11
17,SEP,2017,LOCAL FLIGHTS,0,0,0
18,SEP,2017,LOCAL FLIGHTS,0,0,0
19,SEP,2017,LOCAL FLIGHTS,1,1,2
20,SEP,2017,LOCAL FLIGHTS,1,1,2
21,SEP,2017,LOCAL FLIGHTS,0,0,0
22,SEP,2017,LOCAL FLIGHTS,3,3,6
23,SEP,2017,LOCAL FLIGHTS,2,2,4
24,SEP,2017,LOCAL FLIGHTS,0,0,0
25,SEP,2017,LOCAL FLIGHTS,0,0,0
26,SEP,2017,LOCAL FLIGHTS,1,1,2
27,SEP,2017,LOCAL FLIGHTS,1,1,2
28,SEP,2017,LOCAL FLIGHTS,1,1,2
29,SEP,2017,LOCAL FLIGHTS,3,3,6
30,SEP,2017,LOCAL FLIGHTS,0,0,0
1,SEP,2017,HELICOPTER FLIGHTS,1,1,2
2,SEP,2017,HELICOPTER FLIGHTS,2,2,4
3,SEP,2017,HELICOPTER FLIGHTS,0,0,0
4,SEP,2017,HELICOPTER FLIGHTS,5,5,10
5,SEP,2017,HELICOPTER FLIGHTS,1,1,2
6,SEP,2017,HELICOPTER FLIGHTS,1,1,2
7,SEP,2017,HELICOPTER FLIGHTS,6,6,12
8,SEP,2017,HELICOPTER FLIGHTS,0,0,0
9,SEP,2017,HELICOPTER FLIGHTS,1,1,2
10,SEP,2017,HELICOPTER FLIGHTS,9,9,18
11,SEP,2017,HELICOPTER FLIGHTS,10,10,20
12,SEP,2017,HELICOPTER FLIGHTS,12,12,24
13,SEP,2017,HELICOPTER FLIGHTS,2,2,4
14,SEP,2017,HELICOPTER FLIGHTS,7,7,14
15,SEP,2017,HELICOPTER FLIGHTS,3,3,6
16,SEP,2017,HELICOPTER FLIGHTS,0,0,0
17,SEP,2017,HELICOPTER FLIGHTS,0,0,0
18,SEP,2017,HELICOPTER FLIGHTS,4,4,8
19,SEP,2017,HELICOPTER FLIGHTS,9,9,18
20,SEP,2017,HELICOPTER FLIGHTS,4,4,8
21,SEP,2017,HELICOPTER FLIGHTS,15,15,30
22,SEP,2017,HELICOPTER FLIGHTS,2,2,4
23,SEP,2017,HELICOPTER FLIGHTS,0,0,0
24,SEP,2017,HELICOPTER FLIGHTS,1,1,2
25,SEP,2017,HELICOPTER FLIGHTS,8,8,16
26,SEP,2017,HELICOPTER FLIGHTS,12,12,24
27,SEP,2017,HELICOPTER FLIGHTS,12,12,24
28,SEP,2017,HELICOPTER FLIGHTS,0,0,0
29,SEP,2017,HELICOPTER FLIGHTS,6,6,12
30,SEP,2017,HELICOPTER FLIGHTS,10,10,20
1,OCT,2017,INTERNATIONAL FLIGHTS,41,41,82
2,OCT,2017,INTERNATIONAL FLIGHTS,26,20,46
3,OCT,2017,INTERNATIONAL FLIGHTS,23,26,49
4,OCT,2017,INTERNATIONAL FLIGHTS,56,54,110
5,OCT,2017,INTERNATIONAL FLIGHTS,31,29,60
6,OCT,2017,INTERNATIONAL FLIGHTS,21,26,47
7,OCT,2017,INTERNATIONAL FLIGHTS,38,36,74
8,OCT,2017,INTERNATIONAL FLIGHTS,40,40,80
9,OCT,2017,INTERNATIONAL FLIGHTS,19,21,40
10,OCT,2017,INTERNATIONAL FLIGHTS,24,22,46
11,OCT,2017,INTERNATIONAL FLIGHTS,50,52,102
12,OCT,2017,INTERNATIONAL FLIGHTS,25,27,52
13,OCT,2017,INTERNATIONAL FLIGHTS,20,18,38
14,OCT,2017,INTERNATIONAL FLIGHTS,33,33,66
15,OCT,2017,INTERNATIONAL FLIGHTS,41,40,81
16,OCT,2017,INTERNATIONAL FLIGHTS,24,25,49
17,OCT,2017,INTERNATIONAL FLIGHTS,20,22,42
18,OCT,2017,INTERNATIONAL FLIGHTS,48,48,96
19,OCT,2017,INTERNATIONAL FLIGHTS,25,23,48
20,OCT,2017,INTERNATIONAL FLIGHTS,23,22,45
21,OCT,2017,INTERNATIONAL FLIGHTS,43,42,85
22,OCT,2017,INTERNATIONAL FLIGHTS,41,44,85
23,OCT,2017,INTERNATIONAL FLIGHTS,20,18,38
24,OCT,2017,INTERNATIONAL FLIGHTS,19,22,41
25,OCT,2017,INTERNATIONAL FLIGHTS,49,49,98
26,OCT,2017,INTERNATIONAL FLIGHTS,26,25,51
27,OCT,2017,INTERNATIONAL FLIGHTS,21,22,43
28,OCT,2017,INTERNATIONAL FLIGHTS,44,42,86
29,OCT,2017,INTERNATIONAL FLIGHTS,33,38,71
30,OCT,2017,INTERNATIONAL FLIGHTS,24,17,41
31,OCT,2017,INTERNATIONAL FLIGHTS,21,22,43
1,OCT,2017,LOCAL FLIGHTS,0,0,0
2,OCT,2017,LOCAL FLIGHTS,1,1,2
3,OCT,2017,LOCAL FLIGHTS,2,2,4
4,OCT,2017,LOCAL FLIGHTS,2,3,5
5,OCT,2017,LOCAL FLIGHTS,3,3,6
6,OCT,2017,LOCAL FLIGHTS,3,3,6
7,OCT,2017,LOCAL FLIGHTS,4,4,8
8,OCT,2017,LOCAL FLIGHTS,0,0,0
9,OCT,2017,LOCAL FLIGHTS,2,2,4
10,OCT,2017,LOCAL FLIGHTS,2,2,4
11,OCT,2017,LOCAL FLIGHTS,2,2,4
12,OCT,2017,LOCAL FLIGHTS,3,2,5
13,OCT,2017,LOCAL FLIGHTS,2,2,4
14,OCT,2017,LOCAL FLIGHTS,3,3,6
15,OCT,2017,LOCAL FLIGHTS,0,0,0
16,OCT,2017,LOCAL FLIGHTS,2,2,4
17,OCT,2017,LOCAL FLIGHTS,3,3,6
18,OCT,2017,LOCAL FLIGHTS,1,1,2
19,OCT,2017,LOCAL FLIGHTS,1,1,2
20,OCT,2017,LOCAL FLIGHTS,3,3,6
21,OCT,2017,LOCAL FLIGHTS,4,4,8
22,OCT,2017,LOCAL FLIGHTS,1,1,2
23,OCT,2017,LOCAL FLIGHTS,0,1,1
24,OCT,2017,LOCAL FLIGHTS,3,3,6
25,OCT,2017,LOCAL FLIGHTS,1,1,2
26,OCT,2017,LOCAL FLIGHTS,0,0,0
27,OCT,2017,LOCAL FLIGHTS,1,1,2
28,OCT,2017,LOCAL FLIGHTS,2,1,3
29,OCT,2017,LOCAL FLIGHTS,0,0,0
30,OCT,2017,LOCAL FLIGHTS,0,0,0
31,OCT,2017,LOCAL FLIGHTS,3,3,6
1,OCT,2017,HELICOPTER FLIGHTS,10,10,20
2,OCT,2017,HELICOPTER FLIGHTS,2,2,4
3,OCT,2017,HELICOPTER FLIGHTS,7,7,14
4,OCT,2017,HELICOPTER FLIGHTS,8,8,16
5,OCT,2017,HELICOPTER FLIGHTS,6,6,12
6,OCT,2017,HELICOPTER FLIGHTS,2,2,4
7,OCT,2017,HELICOPTER FLIGHTS,0,0,0
8,OCT,2017,HELICOPTER FLIGHTS,0,0,0
9,OCT,2017,HELICOPTER FLIGHTS,5,5,10
10,OCT,2017,HELICOPTER FLIGHTS,11,11,22
11,OCT,2017,HELICOPTER FLIGHTS,9,9,18
12,OCT,2017,HELICOPTER FLIGHTS,13,13,26
13,OCT,2017,HELICOPTER FLIGHTS,1,1,2
14,OCT,2017,HELICOPTER FLIGHTS,0,0,0
15,OCT,2017,HELICOPTER FLIGHTS,0,0,0
16,OCT,2017,HELICOPTER FLIGHTS,8,8,16
17,OCT,2017,HELICOPTER FLIGHTS,7,7,14
18,OCT,2017,HELICOPTER FLIGHTS,10,10,20
19,OCT,2017,HELICOPTER FLIGHTS,15,15,30
20,OCT,2017,HELICOPTER FLIGHTS,3,3,6
21,OCT,2017,HELICOPTER FLIGHTS,4,4,8
22,OCT,2017,HELICOPTER FLIGHTS,1,1,2
23,OCT,2017,HELICOPTER FLIGHTS,9,9,18
24,OCT,2017,HELICOPTER FLIGHTS,10,10,20
25,OCT,2017,HELICOPTER FLIGHTS,6,6,12
26,OCT,2017,HELICOPTER FLIGHTS,4,4,8
27,OCT,2017,HELICOPTER FLIGHTS,0,0,0
28,OCT,2017,HELICOPTER FLIGHTS,3,3,6
29,OCT,2017,HELICOPTER FLIGHTS,0,0,0
30,OCT,2017,HELICOPTER FLIGHTS,4,4,8
31,OCT,2017,HELICOPTER FLIGHTS,7,7,14
1,NOV,2017,INTERNATIONAL FLIGHTS,45,45,90
2,NOV,2017,INTERNATIONAL FLIGHTS,19,22,41
3,NOV,2017,INTERNATIONAL FLIGHTS,11,10,21
4,NOV,2017,INTERNATIONAL FLIGHTS,23,24,47
5,NOV,2017,INTERNATIONAL FLIGHTS,27,28,55
6,NOV,2017,INTERNATIONAL FLIGHTS,13,11,24
7,NOV,2017,INTERNATIONAL FLIGHTS,16,18,34
8,NOV,2017,INTERNATIONAL FLIGHTS,41,40,81
9,NOV,2017,INTERNATIONAL FLIGHTS,17,17,34
10,NOV,2017,INTERNATIONAL FLIGHTS,10,8,18
11,NOV,2017,INTERNATIONAL FLIGHTS,22,21,43
12,NOV,2017,INTERNATIONAL FLIGHTS,24,27,51
13,NOV,2017,INTERNATIONAL FLIGHTS,12,11,23
14,NOV,2017,INTERNATIONAL FLIGHTS,13,10,23
15,NOV,2017,INTERNATIONAL FLIGHTS,39,41,80
